#mass,radius,vx,vy,vz,x,y,z
#system.get('S.I.').base('mass'),system.get('S.I.').base('length'),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),system.get('S.I.').base('length'),system.get('S.I.').base('length'),system.get('S.I.').base('length')
#kg,m,m * s**-1,m * s**-1,m * s**-1,m,m,m
7.45912068385e+31,0.0,20205.4302554,28077.9715636,125501.403709,2.67334596927e+19,-2.48519436112e+18,5.19919828199e+18
1.05908076165e+30,0.0,21691.6776646,26819.8633674,126802.898936,2.68466004454e+19,-2.86171385655e+18,4.89234564526e+18
3.06292168253e+29,0.0,18458.9786114,28292.9150537,124171.378996,2.67032575847e+19,-2.40661111179e+18,5.44576688952e+18
2.74309047004e+29,0.0,18000.0622635,28038.8152715,122360.510649,2.66862869784e+19,-2.40385530902e+18,5.72887594631e+18
2.68228293109e+29,0.0,18512.7759403,28564.3364897,124087.826088,2.66981440715e+19,-2.23181167315e+18,5.45706265606e+18
2.47516042077e+29,0.0,19428.7350677,27254.2575227,124072.186938,2.67404585938e+19,-2.70430924314e+18,5.47273252384e+18
3.04760061483e+29,0.0,15749.7950736,28599.6480272,119822.612101,2.65188309962e+19,-2.19348931058e+18,6.2475010189e+18
2.20786717284e+29,0.0,19471.1007365,27199.099068,123911.137873,2.67186325499e+19,-2.65905894181e+18,5.51122523517e+18
8.50531551651e+29,0.0,20909.6137177,27695.8819784,125851.251208,2.6837132372e+19,-2.68005029399e+18,5.10905479018e+18
3.75210785389e+29,0.0,16087.1150678,27435.2714083,121424.649129,2.66072992903e+19,-2.49755639808e+18,5.94930517257e+18
2.81796031037e+29,0.0,18253.0330035,28601.7240394,122282.747744,2.65893897026e+19,-2.36351871531e+18,5.76953199337e+18
2.24095820423e+29,0.0,21904.5408578,28834.2242447,126373.643182,2.66975222785e+19,-2.37476486837e+18,5.0946850725e+18
2.7251765681e+29,0.0,20179.6392204,27957.9084081,123982.235377,2.675485738e+19,-2.60170091774e+18,5.4851075283e+18
4.95656461161e+29,0.0,15023.8224576,28307.6842151,119802.428431,2.65914152231e+19,-2.27558584255e+18,6.20287562789e+18
8.6790278836e+29,0.0,19725.8942678,28187.3139823,124015.846593,2.66902245141e+19,-2.58526301523e+18,5.46125698006e+18
8.05373169894e+29,0.0,20697.3062049,28555.3412583,124654.96164,2.65672008704e+19,-2.35630575087e+18,5.49919995896e+18
6.79172998494e+29,0.0,20556.0419673,27919.4629918,124298.70636,2.67138576299e+19,-2.59516729263e+18,5.46066552193e+18
3.81041006071e+29,0.0,20001.2689106,28136.129186,125993.340358,2.66749366122e+19,-2.48489586457e+18,5.18775970103e+18
2.54526382952e+29,0.0,18318.824638,28032.7097987,122823.941336,2.6600612586e+19,-2.47297332371e+18,5.72354512782e+18
3.64023222611e+29,0.0,20652.7412662,27721.5859463,126554.503583,2.6809120418e+19,-2.61836003067e+18,4.91616350356e+18
5.78895995429e+29,0.0,18395.1568363,27581.8206971,123670.155386,2.6694750359e+19,-2.6575216216e+18,5.50863690919e+18
2.9858364008e+29,0.0,17915.0532026,27736.2433434,123052.330369,2.6624529142e+19,-2.55623551262e+18,5.66777555562e+18
7.59355520762e+29,0.0,21134.1232759,27732.8741474,125710.806031,2.67763263046e+19,-2.60349658996e+18,5.17869924058e+18
4.3586207625e+29,0.0,20272.7260436,27736.560484,126610.178478,2.68055817836e+19,-2.51229623286e+18,4.91540791936e+18
1.00232607463e+30,0.0,17467.2915107,28558.8138125,121210.475102,2.65352928444e+19,-2.28473663172e+18,6.04556084675e+18
2.48486241505e+29,0.0,19586.1344545,26187.5519258,124984.911783,2.68084759125e+19,-2.9135682739e+18,5.2506770744e+18
3.02727298389e+29,0.0,17307.6627237,28003.5314767,122326.484896,2.66254290209e+19,-2.4000627959e+18,5.80638869934e+18
1.01506702627e+30,0.0,17592.963914,27477.422038,122814.55664,2.66525305623e+19,-2.4678668551e+18,5.72045090958e+18
5.28883586326e+29,0.0,19031.0163943,28054.4487405,124200.451297,2.66551319909e+19,-2.55348900721e+18,5.45557972072e+18
8.24430094824e+29,0.0,15827.7932902,28304.4554307,120479.838132,2.65825065415e+19,-2.27568476747e+18,6.11129927865e+18
4.45550818151e+29,0.0,16602.0991878,28292.7748346,121338.396878,2.66687105092e+19,-2.34402595993e+18,5.90195230526e+18
5.36330557708e+29,0.0,19204.1248818,28389.2476087,123538.500563,2.66416531769e+19,-2.29694495796e+18,5.63858200803e+18
2.84259078207e+29,0.0,22054.4403674,28121.7959476,126319.553309,2.66780996774e+19,-2.60560346195e+18,5.12078366539e+18
2.72140876193e+29,0.0,18232.194848,28027.6763461,122969.748399,2.6603165579e+19,-2.43785571309e+18,5.69574296401e+18
3.40510084796e+29,0.0,16782.3220455,28029.7921415,120978.595458,2.65546013097e+19,-2.47270763949e+18,6.06858666749e+18
2.12727072583e+30,0.0,18237.2781593,28329.8831747,122034.285153,2.66234565191e+19,-2.40964566655e+18,5.8739166735e+18
1.23562127642e+30,0.0,21576.4796368,28404.8438362,125371.61501,2.66866386153e+19,-2.4859752652e+18,5.28307917689e+18
2.43580369784e+29,0.0,22444.7939511,28008.5549912,127305.56267,2.67235139019e+19,-2.59439565995e+18,4.8955966694e+18
3.21596017067e+30,0.0,17794.2793222,27590.9631297,123091.636926,2.6629103688e+19,-2.54166809907e+18,5.66593789485e+18
4.41348262153e+29,0.0,20620.0445896,27524.8795156,124951.632913,2.67604799419e+19,-2.69227937891e+18,5.328874043e+18
3.06724318748e+29,0.0,17348.4439468,28289.5141381,122073.123143,2.65524689786e+19,-2.29627296832e+18,5.88663371306e+18
2.31917702519e+29,0.0,20168.5015279,28959.1613557,123338.536187,2.65720768326e+19,-2.39608070388e+18,5.70518688772e+18
6.74426907306e+29,0.0,21895.8594612,27773.1640182,125552.930277,2.67197011659e+19,-2.65339959348e+18,5.25968234576e+18
2.40365224966e+29,0.0,18830.6089663,29441.744723,123519.173064,2.66035562929e+19,-2.08958715663e+18,5.62264377989e+18
4.56315544669e+29,0.0,22223.8778463,28354.6201058,126838.772426,2.67181873524e+19,-2.47905774885e+18,5.00295492254e+18
1.99398864933e+29,0.0,17308.8296568,27454.8575366,122657.965818,2.6662713673e+19,-2.52725432258e+18,5.7653740634e+18
7.45809796602e+29,0.0,19349.5316709,27662.5859738,124309.28463,2.67215445987e+19,-2.60945669529e+18,5.39045925123e+18
2.1432863579e+29,0.0,16548.211051,27242.4038391,122283.104556,2.67385308751e+19,-2.5575493388e+18,5.7139353179e+18
3.01850195446e+30,0.0,18225.4397487,27012.0719487,123454.439038,2.66893431945e+19,-2.72327765802e+18,5.57592494383e+18
4.03840518713e+29,0.0,19619.7176615,27830.3315282,124504.07611,2.66924689076e+19,-2.59200697388e+18,5.41210571727e+18
3.37063577813e+29,0.0,19948.3559075,27217.5073373,125077.594268,2.68064677078e+19,-2.75250514153e+18,5.2040374055e+18
2.00523928385e+29,0.0,16927.8297671,28117.8730541,122013.237359,2.66120055002e+19,-2.402124132e+18,5.8360912877e+18
7.77098118272e+29,0.0,22174.2671791,27831.6272318,127304.753139,2.67602339754e+19,-2.57164271177e+18,4.85767151253e+18
5.85719368677e+29,0.0,14238.7397044,28195.9745446,117815.096641,2.6459239099e+19,-2.26566543898e+18,6.63229637563e+18
5.96706332929e+29,0.0,17255.7946663,27481.4806073,122153.810099,2.66267591373e+19,-2.52092822604e+18,5.80765147668e+18
6.83113721876e+29,0.0,16491.529669,28181.2321321,121100.534101,2.66461267187e+19,-2.37010271172e+18,5.94234590983e+18
6.27432878515e+29,0.0,18429.8583789,27650.4939515,123952.53538,2.67153413305e+19,-2.60047087516e+18,5.43296015614e+18
2.10630407459e+29,0.0,18562.772722,28238.7870421,123476.510809,2.66116341636e+19,-2.45814533325e+18,5.63647005708e+18
2.10299862308e+29,0.0,23597.0003476,27599.4584903,127756.924506,2.66891860658e+19,-2.70393327944e+18,4.84228385075e+18
2.07934237188e+29,0.0,17167.9656438,27789.4437662,122098.369263,2.66412521716e+19,-2.43909757091e+18,5.7892315672e+18
3.77354549427e+29,0.0,18620.0693502,28050.6879335,122643.796531,2.66210685115e+19,-2.36236425442e+18,5.77284264095e+18
2.58416746278e+30,0.0,20267.9762306,28075.1696031,124000.256373,2.66870267425e+19,-2.54443891808e+18,5.50532351807e+18
4.96212974991e+29,0.0,19783.9612309,28342.5618284,124662.438898,2.66894348102e+19,-2.29482787741e+18,5.37023019024e+18
2.65114663788e+29,0.0,18035.6458656,28237.0678289,122399.149982,2.65650688755e+19,-2.29710480755e+18,5.8613849662e+18
1.59936622139e+30,0.0,19808.3845649,28051.87386,123529.791693,2.66930288294e+19,-2.48452487126e+18,5.6142215341e+18
6.26058157238e+29,0.0,19085.1013237,27513.6975667,124105.898215,2.66653690433e+19,-2.5416951888e+18,5.4911647489e+18
3.07381966624e+29,0.0,15288.9349564,28374.1358393,119445.919108,2.65343400069e+19,-2.22261693098e+18,6.30411743176e+18
5.34678633529e+29,0.0,21268.3237468,27784.4711463,125542.349399,2.67664419074e+19,-2.59904399333e+18,5.1848617126e+18
2.31942894265e+29,0.0,17766.7814642,27741.5693163,123352.254622,2.66420879291e+19,-2.53753669375e+18,5.61618563639e+18
2.22221982765e+30,0.0,16581.5865587,28208.1951436,121354.515913,2.65636010148e+19,-2.28600172094e+18,5.9995881534e+18
5.56114431163e+29,0.0,16434.9922193,26499.4692709,121796.378426,2.67093491001e+19,-2.69843304205e+18,5.85418818764e+18
3.23758889125e+29,0.0,17674.9323747,27370.9888945,123675.604136,2.67283632555e+19,-2.53765586366e+18,5.48304667263e+18
3.7813347263e+29,0.0,20478.7468164,28103.8844147,123886.90206,2.66990795131e+19,-2.57092402624e+18,5.53179956881e+18
2.78995296468e+29,0.0,16735.3948537,28586.0271487,120071.566055,2.65284582722e+19,-2.29094184225e+18,6.24449053772e+18
2.69436663692e+29,0.0,16321.4625223,27744.8231379,119939.265444,2.65890336219e+19,-2.47441866853e+18,6.22276336052e+18
2.34905558927e+29,0.0,17241.4314151,27869.8890465,121939.527818,2.66732624801e+19,-2.48163688269e+18,5.79349963298e+18
1.24475130005e+31,0.0,17406.0450009,28656.1810558,121508.158709,2.65445723832e+19,-2.25439064299e+18,6.0003417562e+18
6.52193080241e+29,0.0,19619.6355188,27890.9406517,123785.668592,2.66589582261e+19,-2.53455508159e+18,5.57723298233e+18
4.74567569045e+29,0.0,20701.299064,27857.0417286,124811.119172,2.67374577519e+19,-2.54968523667e+18,5.35417465194e+18
3.27771097076e+29,0.0,22589.0875211,27826.3543231,127041.317999,2.67575017877e+19,-2.61050860561e+18,4.9353801075e+18
2.61320086686e+30,0.0,18392.8893695,27978.4337394,123801.30943,2.667207723e+19,-2.46255800699e+18,5.51722734847e+18
2.92720512155e+29,0.0,17150.0499349,27435.0398664,122836.039096,2.66882887443e+19,-2.547718474e+18,5.66132214421e+18
1.47901491004e+30,0.0,18384.0733085,27474.5918205,123487.44879,2.66543683732e+19,-2.55163502305e+18,5.61572428797e+18
2.54863293888e+29,0.0,21099.825283,27884.2342825,125789.972747,2.6727406395e+19,-2.6155326395e+18,5.16625645473e+18
2.39172232999e+29,0.0,17203.5506488,27736.5325139,120626.571554,2.65817309721e+19,-2.54705914715e+18,6.13567709203e+18
1.00410915194e+30,0.0,16688.3698633,27816.9964558,121609.647873,2.6607970536e+19,-2.38700881671e+18,5.92143340069e+18
5.72919877523e+29,0.0,13907.0891939,28112.5852328,117817.263514,2.64765095384e+19,-2.26602445631e+18,6.60268580735e+18
2.77005607781e+29,0.0,19554.5468232,28047.362501,123899.047739,2.6706827443e+19,-2.44276795009e+18,5.49742537576e+18
3.16843440514e+29,0.0,20068.6025986,27364.1611529,124138.125129,2.66830272985e+19,-2.63890374968e+18,5.51920952437e+18
2.41994955019e+29,0.0,18383.2707799,28386.3381413,122398.271907,2.66406513198e+19,-2.31687022527e+18,5.72702432728e+18
3.81928099176e+29,0.0,18427.1309258,27903.8454988,123432.384339,2.66280588078e+19,-2.33995149401e+18,5.63759124781e+18
8.34772369476e+29,0.0,19753.5883912,27984.4912685,124801.283423,2.67513526258e+19,-2.59004876005e+18,5.29300887026e+18
3.83125130733e+29,0.0,18959.1099985,28475.1435437,122670.939759,2.66126646535e+19,-2.35231268019e+18,5.78271850373e+18
5.22608339989e+29,0.0,18806.2436762,27209.6313327,123618.957116,2.67076593908e+19,-2.64534051292e+18,5.56592007498e+18
7.91896712024e+29,0.0,17571.4003903,28240.3717044,121191.863626,2.65535717613e+19,-2.34489697066e+18,6.05466453359e+18
2.96784555625e+29,0.0,22315.3295763,28224.8227531,127945.187493,2.67923758312e+19,-2.45569659476e+18,4.68816623264e+18
2.34599383484e+29,0.0,19967.6728381,27255.1354551,124393.619707,2.67293381024e+19,-2.64787537026e+18,5.41736133966e+18
4.73846369087e+29,0.0,20618.7266704,29155.0171619,125335.185305,2.6626737684e+19,-2.21538182276e+18,5.31986817295e+18
2.30916882552e+29,0.0,16894.5022096,27621.9234735,122687.100576,2.67443002774e+19,-2.53359670605e+18,5.6368859284e+18
2.25348686006e+29,0.0,17389.8235263,27553.0073941,123762.364826,2.67659278192e+19,-2.53177748702e+18,5.41288002927e+18
3.92567529005e+29,0.0,18212.2480945,28540.6545493,123479.827373,2.66347960203e+19,-2.39304781883e+18,5.58589140598e+18
2.36555091761e+29,0.0,18142.5402954,27519.632572,122428.718018,2.66320629229e+19,-2.63756878642e+18,5.80634293429e+18
2.13058959975e+29,0.0,21890.6556985,28705.227409,125614.826339,2.65890979183e+19,-2.40023357686e+18,5.31606778368e+18
4.71108336455e+29,0.0,18004.9493136,28585.8305465,122078.372247,2.65523126814e+19,-2.28848041499e+18,5.90530236984e+18
2.11450768422e+29,0.0,15745.1589204,29477.8515292,119626.010878,2.64283565045e+19,-2.01271374088e+18,6.35581139629e+18
1.6254441899e+30,0.0,19308.6352064,27672.9829058,124634.087693,2.66923850269e+19,-2.61296252835e+18,5.39880942489e+18
2.08154205094e+29,0.0,19170.1205981,28488.1365514,122819.016907,2.67363415253e+19,-2.44845910822e+18,5.68008545963e+18
4.61713284428e+29,0.0,17854.3361487,27570.0592184,122292.719913,2.66003450742e+19,-2.43487811373e+18,5.86786531111e+18
4.55460358866e+29,0.0,23940.0029734,29178.2588465,128241.422462,2.66595094665e+19,-2.40077297917e+18,4.73377292255e+18
3.37329809126e+29,0.0,21472.4753799,27411.7041174,125532.041811,2.67372834061e+19,-2.72656232756e+18,5.25341844093e+18
2.51363793794e+29,0.0,18307.6622786,28037.7000364,123219.907692,2.66899135571e+19,-2.52051040219e+18,5.58075317923e+18
2.35898612863e+30,0.0,20342.3112981,28174.6382557,124374.55997,2.65314490403e+19,-2.61160079968e+18,5.49974197544e+18
2.54851690507e+29,0.0,-40873.6032954,104328.668446,-41168.8408909,-4.03475649011e+18,1.34400496477e+19,-5.68019328742e+18
3.23461904009e+29,0.0,18078.4552199,65482.1380587,-25323.4941053,-2.45208375666e+18,-1.59040705959e+19,-2.84957119615e+16
1.61580205828e+30,0.0,40289.806327,39126.79051,-5332.12646016,2.59129370268e+19,2.20204056777e+19,1.27562743832e+17
2.33825511453e+29,0.0,-171301.197038,82774.7658339,-16429.7733788,1.96327078674e+18,-2.33719002639e+17,1.66806214236e+17
3.13499896432e+29,0.0,62726.0438398,5180.14120813,-5391.83293779,1.93783371639e+19,-3.97752375098e+17,2.16346965124e+18
2.58169491021e+29,0.0,-57709.6971404,36868.5282594,-24046.6694743,2.87737701943e+18,4.00417386323e+17,1.98658254656e+18
2.40802026255e+29,0.0,131457.726796,47061.7041677,41114.6321225,9.65121867348e+18,2.54128582422e+18,3.84585641507e+18
2.11673121053e+29,0.0,52424.9929482,-215833.920909,30146.2604214,-1.1685125259e+18,2.47462145739e+18,-2.9955368434e+17
2.56570455156e+29,0.0,81403.9993013,-88872.8685694,28881.9139797,1.30698658004e+19,-1.57772816875e+19,7.50647893729e+18
3.05675354687e+29,0.0,-37701.746342,7764.09293754,-12261.6765129,9.97466770813e+18,1.44038697288e+18,8.48435857661e+17
5.61315992893e+29,0.0,47819.3419975,-9190.01131007,48270.8347686,-5.88486602583e+18,-1.49777611631e+18,-2.35843563961e+18
9.71103944564e+29,0.0,-77669.7296988,65139.0331601,-10776.9430941,-1.32266743189e+19,1.27870728169e+19,-3.97450068122e+18
3.87851468771e+29,0.0,-2849.84888082,-34857.7056981,-10292.3979439,-7.16720945846e+18,-4.18314767357e+19,-1.52710942262e+16
3.74956751705e+29,0.0,42636.6293326,107646.682052,59724.792279,-1.11863105605e+18,-5.96092652147e+18,3.87924971462e+18
3.04309604384e+29,0.0,-106144.881761,116920.138265,-5160.32672082,-2.37608989175e+18,4.05175216305e+18,-1.0169145622e+18
3.03848300578e+29,0.0,-123125.315856,37420.6854887,-26401.3792481,-1.45034127084e+19,5.38792459519e+18,-5.18705162308e+18
3.96529703006e+29,0.0,-6038.71736202,-63141.3989552,-11400.4333326,-2.60656533692e+18,-4.87231596718e+18,-1.66629442007e+18
3.5176198836e+29,0.0,-1879.34658996,-60183.1373438,7005.16971898,-2.50432585804e+18,-1.91747262501e+19,-4.76704879112e+17
2.17331146647e+29,0.0,123163.893897,-49579.4855642,23443.8849791,-8.82089716056e+17,-6.63068001114e+17,-7.87253424063e+17
2.57748139586e+29,0.0,-126652.744073,-25662.4276918,9114.4132518,4.66661697139e+18,1.91860071361e+18,5.26607586578e+17
3.74892508632e+29,0.0,49304.5644299,17318.0143676,2067.3755793,1.28000856802e+19,2.01613533452e+18,1.10359773959e+18
2.24972569487e+29,0.0,-54493.4372287,-11212.1598274,-36957.2645117,2.07710639078e+19,6.28103288336e+18,-1.53047312376e+18
9.11822652719e+29,0.0,13311.6951325,18846.7030747,-7057.91938486,1.81175831923e+18,-7.72167302204e+18,3.49083136828e+18
2.85287185002e+29,0.0,15214.1792452,45815.2976829,-58921.5844347,-4.45355701694e+17,-1.06317255486e+19,2.40172752054e+18
2.02530221028e+29,0.0,-5824.67225144,-27904.614321,2167.23170997,-3.62164800575e+18,5.14023309557e+18,-1.47767758962e+17
2.92969705293e+29,0.0,-8132.27749964,-28886.6940755,-28845.7400975,-9.11920158366e+18,-1.64828152883e+19,5.62890612952e+18
3.67123520592e+29,0.0,12524.2680362,21199.4707014,25436.33184,2.04242787463e+19,2.53054309475e+19,-9.95454953971e+17
2.3414297501e+29,0.0,-3066.01989334,-23715.1843672,-104.174470355,-5.33156344287e+18,9.3339217494e+17,-1.27299970357e+18
8.12823117888e+29,0.0,114276.781607,78559.4745538,-2218.12079098,3.08009295346e+19,2.01795723507e+19,-2.25052206606e+17
7.50222368687e+29,0.0,-34890.6603591,-40151.8765054,576.64895778,1.28596239846e+19,1.84378415183e+19,-1.88110597923e+17
2.20297629766e+29,0.0,-29403.9892576,23058.0104692,-17385.2048098,7.24571487839e+15,4.5284834089e+18,-1.13113505945e+18
4.60290251335e+29,0.0,11357.3771626,13223.8308453,-15357.9277558,1.57487700028e+19,6.72857412992e+18,1.92958457916e+18
3.62154526803e+29,0.0,28028.7353521,90620.9792304,-5013.41641615,-2.52692089246e+18,-1.28882250954e+19,4.03104429848e+17
2.22381647676e+29,0.0,-32977.4414093,-46676.8625737,8790.57175436,-1.22998853764e+19,-1.33683285438e+19,5.06532924174e+18
2.54327821888e+29,0.0,22694.365798,-71830.5850873,1197.0213704,-9.24373300993e+18,2.35800927816e+19,3.56191972373e+17
8.52266607169e+29,0.0,52288.1906555,41194.445143,-1880.3680421,-5.07052698293e+18,-6.67411642245e+18,1.10979459887e+18
2.07199945171e+29,0.0,29450.9906494,-89252.336646,-15664.5184752,4.36588543143e+17,-5.51133546498e+18,2.14601433938e+18
9.3647583862e+29,0.0,27359.8159706,152749.909433,8882.33573074,7.8526631144e+18,3.95783429615e+19,-8.72496808592e+18
5.26618183782e+29,0.0,3204.45425131,-20255.8746659,8727.21519257,-5.49676490502e+18,-8.8459276613e+18,5.52265866839e+18
2.72407416087e+29,0.0,23709.2202762,29007.8750685,71988.1884276,-1.11623003068e+19,-1.89667132704e+19,8.4736098986e+17
2.04948601486e+29,0.0,-45345.0727412,62273.9596692,-47186.748563,-5.27435422554e+18,1.01499210966e+19,-5.00707202084e+18
2.4027982448e+29,0.0,79480.5600375,46225.4758265,22645.0735435,-1.67139445465e+17,-1.78862479731e+18,-4.3670890283e+17
9.98819422695e+29,0.0,-22116.1179055,-32849.1009816,10960.4883407,1.66084531613e+18,7.49269791119e+18,-3.79105727032e+18
1.85413086828e+30,0.0,-61387.6568252,-27295.4916548,-41160.6912644,-1.92656523931e+18,1.19204326645e+18,-1.20048277287e+17
2.42869480728e+29,0.0,-45728.9537878,-13285.0111981,-39615.8666467,2.64768871369e+19,1.02044975765e+19,-2.93996476825e+18
1.01101279149e+30,0.0,-24389.8292144,-13286.4816409,-4910.83036306,-3.37333065492e+18,3.54347437954e+18,-9.91830112541e+17
3.76897464825e+29,0.0,-37914.1653494,-30530.7104535,27804.4463417,-1.86151724042e+19,-1.17425280589e+19,-4.61497040829e+18
2.22640402916e+29,0.0,30095.8679129,-30035.7827931,-2906.23625947,9.5896358182e+18,-1.37354430474e+19,1.7619450725e+18
2.58052216286e+29,0.0,-44502.2693402,-106333.991541,5761.30727922,-2.22352303699e+18,-2.60918689404e+18,-2.81472623738e+16
3.14941514316e+29,0.0,-35609.8132681,-64389.3963757,11448.2492442,1.08131816124e+19,2.27280217423e+19,1.65297796806e+18
3.602786119e+29,0.0,-77734.8445755,21419.1453223,-16124.0135354,-9.36964593613e+18,4.23424553682e+18,-1.31751331468e+18
5.66850385848e+29,0.0,15679.5869105,73203.976809,24502.1952429,1.91895038044e+18,1.01028291938e+18,5.68074924161e+17
2.46485296123e+29,0.0,38018.1305886,-15845.5330599,15485.2707434,-3.22094389853e+18,-2.12639316207e+18,-1.23510258161e+18
3.35595638263e+29,0.0,121732.137958,85724.3775557,-600.703532026,3.21353592029e+19,2.16939525521e+19,-5.6654149835e+17
7.77279874443e+29,0.0,92568.3380959,-87412.442994,34327.7313504,4.34671679987e+17,-1.9023205115e+18,-1.43677313486e+18
2.77917862297e+29,0.0,52837.721606,75897.1413664,-51361.9560479,-2.26518572813e+18,-5.4707270861e+18,2.22865790485e+18
4.18192397781e+29,0.0,-33020.5001383,18078.7488628,-12935.937309,5.54874990484e+18,3.93749421764e+17,2.78564642836e+17
2.77066196358e+29,0.0,67898.2849818,90780.0008377,-52310.2316972,-2.77006585969e+18,-5.19625107418e+18,1.31731230265e+18
2.36205033898e+29,0.0,-53903.0403255,-12786.0354257,-32722.3481114,2.06281860942e+19,7.04028821601e+18,-1.42405384889e+18
2.09909141707e+29,0.0,-42943.0929608,83201.9838533,11667.7966942,1.73897289647e+18,-4.7176148303e+17,5.09499271828e+17
2.49165240568e+29,0.0,-19319.958197,-109459.091505,-15660.962521,-2.12000223429e+18,-6.31503165686e+18,1.2334408815e+16
2.52252888687e+30,0.0,-84553.3133232,94421.0254415,14473.9677773,1.39284746621e+18,-1.13552200117e+17,4.96278821675e+17
2.43638907416e+29,0.0,2375.7014294,-112562.4452,29.9072446482,-6.54958480442e+17,-2.60360839591e+19,4.91470529348e+18
2.51672334195e+29,0.0,44075.4808774,-23401.0227058,598.554927847,-2.85291904469e+18,-1.79116237307e+18,-8.0093761857e+17
4.34842334408e+29,0.0,66999.8989486,-1970.95757395,22653.5444207,5.17190021687e+18,-2.12548794435e+18,2.02026788483e+18
2.42958062469e+29,0.0,9386.84226617,-38479.8039334,29680.872386,-5.07379170672e+18,8.0537255359e+18,-1.75265643002e+18
3.69127926937e+29,0.0,-127515.464156,-313.159174822,-67527.0148439,-3.9974974158e+18,9.72939986709e+17,-1.63777882857e+18
2.0071786915e+29,0.0,-23631.5568699,-4520.09255386,-24264.2160893,-2.74267966879e+18,4.89651504394e+18,-7.58871189493e+17
2.65306244478e+29,0.0,48197.616306,-99190.9369429,43749.8332071,4.52952467596e+18,-1.19957171287e+19,3.71551705989e+18
2.09920286366e+29,0.0,13862.0241182,17297.6993601,-6109.11934788,1.2454474367e+19,5.66366253297e+18,1.65388934809e+18
3.72976866642e+29,0.0,18084.7247293,-78210.6473591,26645.0672839,-2.42422373041e+18,3.06396885238e+18,-2.26309607845e+18
2.8502057215e+29,0.0,47353.6389573,35246.5639061,-5162.60812077,1.89882781161e+19,1.17865857119e+19,-1.65137454603e+17
6.49422296757e+29,0.0,30068.0089431,57130.3910428,-47109.6285924,-1.15702485244e+18,-6.76687851189e+18,1.95432526363e+18
3.57618752238e+30,0.0,29296.5422,-33542.8949904,-875.038621948,-3.13456292193e+18,-2.36362665292e+17,-1.24879575276e+18
2.8511689407e+29,0.0,111696.510813,-35684.5339476,-3894.20807523,7.20548334545e+18,-3.42026364643e+18,3.81956096502e+17
2.5168502732e+29,0.0,-18185.7154612,31890.7419052,-3352.65420825,4.32018289771e+18,1.18119801153e+17,4.30279780068e+17
1.1333315473e+30,0.0,-35435.8915614,-11881.2867715,-93983.5437109,2.29635817593e+19,1.08055614595e+19,-5.26819301773e+17
2.26046433537e+29,0.0,-17459.2419289,-38137.8716764,39330.5260022,-8.12553559152e+18,-9.83119211128e+18,5.25339550633e+18
3.64440884293e+29,0.0,69037.3378014,122601.71143,-36762.8863129,3.19238765927e+17,-1.3280784507e+18,1.01981300432e+18
4.32294791786e+29,0.0,-24654.8162752,-130965.81869,-1675.29127746,-1.7468185326e+18,-3.94847380535e+18,-2.70430162469e+17
6.91791368005e+29,0.0,-7852.97455333,-28394.3057576,21291.2837937,-5.26503290053e+18,-3.14298927539e+18,4.23933025454e+17
2.44878606586e+29,0.0,34347.6566133,129867.838201,-21702.2780224,3.31524530507e+18,8.335523182e+18,-4.81398782386e+17
2.33402467299e+29,0.0,-60313.232866,58106.8071841,-52693.0758799,4.34515855713e+18,-1.84521578452e+18,2.2525151857e+18
6.66886131776e+29,0.0,71351.0508356,45358.0268188,-5987.57363766,2.90553806525e+19,1.67631071228e+19,3.30991687112e+17
8.03500043499e+29,0.0,9878.76828911,-73480.0318531,-2547.74948842,-1.11044615711e+18,-5.77350838002e+18,-9.03066357696e+17
2.60473413198e+29,0.0,-28308.3064752,-161315.883952,19188.3828323,-6.42286952175e+17,7.0324241505e+17,-2.91704372799e+17
2.09288213158e+29,0.0,4736.33595662,88001.027396,-1272.69764562,5.82950768168e+17,-1.75909578736e+19,7.60031725556e+17
4.35435981386e+29,0.0,-15177.6560754,92447.8038356,-50306.6226387,-7.7518416932e+17,1.23813469613e+19,-4.44003410198e+18
2.26396855952e+29,0.0,50290.7244027,125808.415236,-26650.963116,1.50167195931e+18,1.25469517909e+18,3.05746442251e+18
4.89649971657e+30,0.0,-7494.57449638,25489.7113018,-15657.3197016,5.90732071895e+18,-3.0919348536e+18,3.0066580495e+18
4.57797454108e+29,0.0,7782.01146829,-92005.8453961,9970.84754425,-6.91329387263e+17,-6.9106006038e+18,1.14837023107e+18
4.109151695e+30,0.0,117176.203551,-2995.78336908,-42655.016597,4.06139308766e+18,-1.2151705916e+18,-1.32939991436e+18
2.54994508461e+29,0.0,15212.00452,-88254.4823183,5275.32304781,7.22444739071e+17,-1.19578653969e+19,1.65185184673e+18
5.07610048789e+29,0.0,-2073.78720121,-96282.4598969,-10809.898104,-1.45863642315e+18,4.01513770391e+18,-2.43870755339e+17
2.14708937856e+29,0.0,14680.6835093,17029.1564142,-6635.56349289,1.74192201032e+19,1.19974008911e+19,1.01978309307e+17
4.29376314333e+29,0.0,70926.6101794,-24622.4677199,20710.069872,9.49870627689e+18,-4.99699302436e+18,2.2031683523e+18
