#mass,radius,vx,vy,vz,x,y,z
#system.get('S.I.').base('mass'),system.get('S.I.').base('length'),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),system.get('S.I.').base('length'),system.get('S.I.').base('length'),system.get('S.I.').base('length')
#kg,m,m * s**-1,m * s**-1,m * s**-1,m,m,m
3.64023222611e+29,0.0,-148072.046322,1968.88149979,-145507.432817,5.9087791922e+18,5.18563137423e+18,5.92616146146e+18
5.78895995429e+29,0.0,-146699.129197,-987.217112207,-145846.194508,5.88920655189e+18,5.56349422118e+18,5.8381409391e+18
2.9858364008e+29,0.0,-148284.236396,-27.3091819034,-147098.036521,5.72514343123e+18,5.31345235089e+18,5.62912589021e+18
7.59355520762e+29,0.0,-149181.080915,-180.575901551,-148393.19725,5.5717876269e+18,5.23333277013e+18,5.3869104012e+18
4.3586207625e+29,0.0,-144062.434791,2569.00601644,-141761.646614,6.65436690762e+18,5.44315466456e+18,6.59347285314e+18
1.00232607463e+30,0.0,-148463.908335,-929.305479954,-147392.162158,5.57858554818e+18,5.3124299953e+18,5.62204816206e+18
2.48486241505e+29,0.0,-146741.087825,-811.071523128,-146467.07042,6.03963771232e+18,5.55154428133e+18,5.62959010389e+18
3.02727298389e+29,0.0,-145856.01552,1869.03187039,-143818.969887,6.21198517407e+18,5.33916370619e+18,6.29691722551e+18
1.01506702627e+30,0.0,-150170.994468,-3118.9234059,-150290.945248,5.15162551901e+18,5.38809713339e+18,4.97960512842e+18
5.28883586326e+29,0.0,-151956.722062,-5701.47427196,-152530.574798,4.57770259312e+18,5.35048125363e+18,4.61697200344e+18
8.24430094824e+29,0.0,-150856.034554,-3393.95008656,-151012.411356,5.04671227885e+18,5.32717808674e+18,4.83419942931e+18
4.45550818151e+29,0.0,-144899.641308,175.872464105,-143346.690737,6.32400729797e+18,5.65133022705e+18,6.25150956631e+18
5.36330557708e+29,0.0,-142129.972713,4630.82423422,-138057.779547,7.22946236278e+18,5.47466316423e+18,7.15862317519e+18
2.84259078207e+29,0.0,-145161.050809,3400.54619603,-142374.676894,6.54864151266e+18,5.32589262299e+18,6.46528199271e+18
2.72140876193e+29,0.0,-149616.454989,-454.255092176,-148752.45988,5.37039087234e+18,5.14598647802e+18,5.43482658199e+18
3.40510084796e+29,0.0,-149727.939111,129.476159945,-148309.693199,5.37469089003e+18,5.12389674507e+18,5.5129765762e+18
2.12727072583e+30,0.0,-148767.731022,-346.153968381,-147665.334923,5.61472369488e+18,5.29806227835e+18,5.51705688285e+18
1.23562127642e+30,0.0,-150277.541819,-4911.34586493,-151634.793127,4.99483867079e+18,5.46736361752e+18,4.71233504085e+18
2.43580369784e+29,0.0,-149032.819209,-3352.35916157,-150249.615917,5.4643048549e+18,5.53283614758e+18,4.861797203e+18
3.21596017067e+30,0.0,-150002.225402,-1887.49151207,-149465.239114,5.13054829955e+18,5.21774516425e+18,5.32814806765e+18
4.41348262153e+29,0.0,-146874.074478,2470.40869638,-143972.942638,6.13708016341e+18,5.22153995646e+18,6.2217417402e+18
3.06724318748e+29,0.0,-151329.507144,-2193.99048333,-150401.748801,4.97185640514e+18,5.20104658476e+18,5.04821652168e+18
2.31917702519e+29,0.0,-151744.288533,-6239.25889999,-153162.076469,4.67374362941e+18,5.41551636076e+18,4.38391602112e+18
6.74426907306e+29,0.0,-148001.449342,2629.5964383,-144119.23566,5.86919738943e+18,5.0784962634e+18,6.26175293282e+18
2.40365224966e+29,0.0,-149337.308084,-3527.31140409,-149952.722559,5.3294921102e+18,5.51358694057e+18,4.97572619184e+18
4.56315544669e+29,0.0,-150983.278811,-3293.03834947,-151106.491488,4.9709480877e+18,5.29082345289e+18,4.89164347583e+18
1.99398864933e+29,0.0,-148554.692936,-1541.79292336,-148701.540876,5.57312870191e+18,5.371131536e+18,5.32227737259e+18
7.45809796602e+29,0.0,-145969.106563,1316.34219093,-144414.502133,6.20928791182e+18,5.42113757367e+18,6.11185231621e+18
2.1432863579e+29,0.0,-146766.691965,544.64399684,-144792.179293,6.08178795741e+18,5.41867197554e+18,6.00096314449e+18
3.01850195446e+30,0.0,-148061.425518,-1171.2005831,-147676.304848,5.63535074884e+18,5.38636861283e+18,5.54935634414e+18
4.03840518713e+29,0.0,-149482.836191,-2398.59662809,-149511.73222,5.38685921675e+18,5.39701246946e+18,5.09691633705e+18
3.37063577813e+29,0.0,-147790.545799,-1483.69153023,-147346.715143,5.72929166455e+18,5.49611105465e+18,5.51773876552e+18
2.00523928385e+29,0.0,-148701.940252,-1417.28008846,-149114.71915,5.62795296727e+18,5.38154947285e+18,5.16821067161e+18
7.77098118272e+29,0.0,-147729.152049,-1744.04334073,-147889.618773,5.70060257927e+18,5.48839786299e+18,5.44962745318e+18
5.85719368677e+29,0.0,-148730.035341,-3660.83942726,-149173.154449,5.315030264e+18,5.56164500888e+18,5.20480463864e+18
5.96706332929e+29,0.0,-146528.124636,1228.86935722,-144962.999267,6.16090317361e+18,5.41325365894e+18,5.9601841405e+18
6.83113721876e+29,0.0,-148919.128715,-1284.97853962,-147987.519505,5.55662073129e+18,5.35597438176e+18,5.41693330957e+18
6.27432878515e+29,0.0,-144893.221096,3213.92499792,-140759.081734,6.50691357025e+18,5.31545345909e+18,6.80140316303e+18
2.10630407459e+29,0.0,-148074.618621,1148.95062594,-145627.535507,5.7882254158e+18,5.23226755699e+18,5.95968124269e+18
2.10299862308e+29,0.0,-149424.629658,-1946.12700825,-149296.199124,5.33226160599e+18,5.34142211763e+18,5.23407650262e+18
2.07934237188e+29,0.0,-145265.311598,612.440653294,-143918.507864,6.32397343652e+18,5.57484663968e+18,6.15301187411e+18
3.77354549427e+29,0.0,-147562.439691,-509.111942931,-146455.434424,5.80058990961e+18,5.46486228565e+18,5.7070184246e+18
2.58416746278e+30,0.0,-148307.305041,-1139.27859105,-147627.178875,5.67464787051e+18,5.43455407333e+18,5.45805820395e+18
4.96212974991e+29,0.0,-147594.273238,29.7214982715,-146828.748322,5.84798623175e+18,5.33852612712e+18,5.69729391094e+18
2.65114663788e+29,0.0,-145438.966195,1806.42987181,-143990.416067,6.44773978691e+18,5.41375567615e+18,6.13799895005e+18
1.59936622139e+30,0.0,-142989.292203,3998.35311537,-138766.812273,6.99391603378e+18,5.44510930974e+18,7.05688570295e+18
6.26058157238e+29,0.0,-149163.861004,942.179491884,-148330.177317,5.64795676638e+18,5.11849494206e+18,5.43818174312e+18
3.07381966624e+29,0.0,-144825.259561,1236.20384693,-142641.613546,6.45961278965e+18,5.58555304637e+18,6.3506571047e+18
5.34678633529e+29,0.0,-145770.566308,2653.22281489,-143784.337549,6.43842793212e+18,5.34129649355e+18,6.18070829769e+18
2.31942894265e+29,0.0,-147192.265444,2762.86836484,-143915.077844,6.08215352053e+18,5.14582184679e+18,6.25619558297e+18
2.22221982765e+30,0.0,-148441.240524,-511.836053499,-147544.266153,5.65893739517e+18,5.30298845892e+18,5.56892629999e+18
5.56114431163e+29,0.0,-147483.19097,236.7439378,-146299.201456,5.90984592141e+18,5.33107790279e+18,5.76689777823e+18
3.23758889125e+29,0.0,-150703.348265,-1757.07178992,-150449.570699,5.10683224835e+18,5.18103676365e+18,5.07523259787e+18
3.7813347263e+29,0.0,-153463.153427,-6258.59366293,-154987.993581,4.42830771371e+18,5.20759016614e+18,4.03956365338e+18
2.78995296468e+29,0.0,-151978.635714,-4142.31120833,-152387.224526,4.76850435424e+18,5.22079607463e+18,4.63992315968e+18
2.69436663692e+29,0.0,-147612.221797,1742.00565367,-144964.453614,5.8726720285e+18,5.21806688923e+18,6.09772494427e+18
2.34905558927e+29,0.0,-149019.149502,-2741.18150137,-149188.955119,5.3911293529e+18,5.48581251953e+18,5.16407172394e+18
1.24475130005e+31,0.0,-144321.57762,1983.94271776,-141768.48808,6.62368822805e+18,5.55175561091e+18,6.51662939957e+18
6.52193080241e+29,0.0,-145085.313313,2638.71639186,-142282.078339,6.49601544218e+18,5.41401736631e+18,6.47237720239e+18
4.74567569045e+29,0.0,-145346.376473,3309.25855369,-141468.445002,6.4655047344e+18,5.29179983836e+18,6.655956264e+18
3.27771097076e+29,0.0,-147311.623931,514.755543378,-145699.948948,5.93392076958e+18,5.36771380437e+18,5.87819941649e+18
2.61320086686e+30,0.0,-145032.441949,2214.32182592,-142228.630575,6.52632258752e+18,5.47288713525e+18,6.43496411898e+18
2.92720512155e+29,0.0,-150112.05062,-166.544332332,-149496.67004,5.30657657569e+18,5.10582358823e+18,5.29038474265e+18
1.47901491004e+30,0.0,-146032.681072,2577.43151614,-144578.562315,6.33800626859e+18,5.27187415194e+18,6.08616515591e+18
2.54863293888e+29,0.0,-149544.98231,-4442.17178694,-150494.192332,5.22668158521e+18,5.5586460667e+18,4.84011810192e+18
2.39172232999e+29,0.0,-148508.800073,-1770.15778963,-148247.039497,5.57700695958e+18,5.43356574221e+18,5.37608537412e+18
1.00410915194e+30,0.0,-145635.977088,1925.40800589,-142814.052607,6.32359704786e+18,5.3712570589e+18,6.42616823944e+18
5.72919877523e+29,0.0,-149746.480253,-2100.26187244,-150163.062966,5.3460499152e+18,5.31595097033e+18,5.02496250599e+18
2.77005607781e+29,0.0,-150295.682967,-2078.51680479,-149672.675289,5.24755262048e+18,5.30601455896e+18,5.09428718183e+18
3.16843440514e+29,0.0,-147853.069014,-1068.89681945,-147672.941861,5.6555588661e+18,5.42500048167e+18,5.54235422965e+18
2.41994955019e+29,0.0,-145725.527132,2309.35960099,-143287.76918,6.40333077815e+18,5.36745896709e+18,6.28317416775e+18
3.81928099176e+29,0.0,-148356.035466,-1925.63372479,-148497.304521,5.60043094987e+18,5.47912233819e+18,5.2900024657e+18
8.34772369476e+29,0.0,-152368.490875,-6275.7864854,-153368.028933,4.56826663638e+18,5.37284788817e+18,4.32949454118e+18
3.83125130733e+29,0.0,-148327.381575,-2643.01988124,-148259.718398,5.49160399236e+18,5.5522305401e+18,5.3582490986e+18
5.22608339989e+29,0.0,-147387.157365,-555.90219831,-147054.290472,5.87722982984e+18,5.40611763256e+18,5.62299935578e+18
7.91896712024e+29,0.0,-147327.257883,1809.04487525,-144557.172607,6.00894287951e+18,5.22701010389e+18,6.12826154738e+18
2.96784555625e+29,0.0,-148748.294217,-2679.29752868,-148915.891408,5.47973844163e+18,5.50338418898e+18,5.18937509969e+18
2.34599383484e+29,0.0,-144848.071598,3956.61559274,-141718.81688,6.63709129785e+18,5.21970974104e+18,6.61296858557e+18
4.73846369087e+29,0.0,-152406.608842,-6598.68782628,-154052.312174,4.51769648551e+18,5.34510414438e+18,4.24346374649e+18
2.30916882552e+29,0.0,-148520.542231,-2770.5293839,-149097.753038,5.43598415357e+18,5.50512399549e+18,5.23269904329e+18
2.25348686006e+29,0.0,-147777.258347,-2768.62785309,-147960.945074,5.5789429211e+18,5.60019943582e+18,5.41539861246e+18
3.92567529005e+29,0.0,-148070.645663,-287.993926514,-147271.162567,5.76469707492e+18,5.40542198387e+18,5.54313128294e+18
2.36555091761e+29,0.0,-150192.106001,-2841.22492396,-149869.03695,5.10995032796e+18,5.33345063809e+18,5.13776110151e+18
2.13058959975e+29,0.0,-149610.741913,-2087.82620606,-149274.183793,5.33814686279e+18,5.35588029732e+18,5.19273977474e+18
4.71108336455e+29,0.0,-143673.722234,3589.36287257,-139946.387796,6.7619636675e+18,5.36674871342e+18,6.93440420889e+18
2.11450768422e+29,0.0,-149290.615199,-2177.06170644,-149123.489537,5.31976725176e+18,5.366838997e+18,5.27625568102e+18
1.6254441899e+30,0.0,-149566.206122,-1616.89877113,-148625.595796,5.34417365172e+18,5.33528494854e+18,5.32742556425e+18
2.08154205094e+29,0.0,-147983.025942,2528.46561635,-146170.17811,5.89801076264e+18,5.0455102918e+18,5.91939566876e+18
4.61713284428e+29,0.0,-149603.687958,-1583.94086378,-148581.691174,5.23845811073e+18,5.26199161348e+18,5.45275009367e+18
4.55460358866e+29,0.0,-147564.827473,-487.926678099,-146999.462309,5.90391584854e+18,5.41258101623e+18,5.57823841795e+18
3.37329809126e+29,0.0,-148165.297049,582.436030979,-146506.714268,5.80998215088e+18,5.33199585405e+18,5.69668635821e+18
2.51363793794e+29,0.0,-146936.599954,962.070439656,-145301.678419,6.06319371867e+18,5.3239725574e+18,5.96201470177e+18
2.35898612863e+30,0.0,-149587.773618,-2700.08187429,-149995.730581,5.19774587207e+18,5.38905562078e+18,5.11804675453e+18
2.54851690507e+29,0.0,5144.2738124,-10221.6415004,-4213.39964527,-8.030200453e+18,-9.57952976203e+18,9.01728292989e+17
3.23461904009e+29,0.0,-37832.2055917,-49458.2982195,6667.07816566,4.01994012457e+18,8.6889747011e+18,-6.09772640901e+17
1.61580205828e+30,0.0,-70076.2839861,55153.1498779,-18785.3415587,2.13664912912e+18,1.68283225845e+17,4.2041939167e+17
2.33825511453e+29,0.0,-207213.777319,-110669.654204,21452.2776211,-5.02035202805e+18,-2.12167814622e+18,4.92548152492e+17
3.13499896432e+29,0.0,40234.971113,37279.7887217,-77797.1291233,-7.6304393866e+18,-1.00865406612e+19,7.58335999777e+18
2.58169491021e+29,0.0,-48101.2881718,97460.3844143,3536.58555348,-4.90984306926e+18,1.25067549731e+19,-4.29544048513e+17
2.40802026255e+29,0.0,38732.2091049,-831.175350093,58530.3243314,-8.00348431668e+18,-3.36467031876e+18,-2.47090266081e+18
2.11673121053e+29,0.0,4665.58357839,-11040.3584964,-30951.1076375,3.62331113325e+18,-3.41322419089e+19,-4.58435437969e+17
2.56570455156e+29,0.0,-48911.6715275,-120399.462247,94451.0793094,6.8744050818e+16,2.19749088212e+18,-2.47674432457e+18
3.05675354687e+29,0.0,-48177.6269699,-94952.0886715,7989.88293822,2.83143145339e+17,3.35790439807e+18,3.25462863654e+17
5.61315992893e+29,0.0,23416.821853,-48491.8488898,-33457.12434,4.3275019901e+17,-7.16189503892e+18,-7.66804122581e+17
9.71103944564e+29,0.0,39735.5759537,-15284.8901852,37644.516165,-3.65530760292e+18,-1.7229160652e+18,-6.33861825294e+16
3.87851468771e+29,0.0,-67212.8300832,-58093.8569544,44739.683636,-9.14204375306e+18,-5.91176161909e+18,2.87645031465e+18
3.74956751705e+29,0.0,-104627.366629,-127599.614029,-9910.6394538,-1.17416793138e+19,-1.31108342544e+19,-9.41675273043e+17
3.04309604384e+29,0.0,-41315.5398902,119200.035346,-29312.2652664,-5.7546382503e+18,2.00279888264e+19,-9.9875347248e+18
3.03848300578e+29,0.0,34204.1563255,9381.60871525,17710.9338268,-1.08158736515e+18,-4.12943290004e+18,-1.33699874604e+18
3.96529703006e+29,0.0,-30956.8767058,34796.7794545,-43464.0168623,1.53309214551e+19,-1.31990071833e+19,-2.37882571987e+17
3.5176198836e+29,0.0,-2512.46085885,84049.5856189,-71019.1531265,1.48432049042e+18,-3.826409031e+18,2.32199816931e+18
2.17331146647e+29,0.0,33736.3539556,74053.5378601,25368.5799938,8.33452037741e+18,1.44785689298e+19,5.47966944313e+18
2.57748139586e+29,0.0,52758.9064688,112566.423809,93068.233995,3.77229238698e+18,5.4688669725e+18,-2.05679805522e+18
3.74892508632e+29,0.0,-39079.8324904,69526.9832357,96365.6108639,-4.03519680335e+18,1.04288389289e+19,5.98983633935e+17
2.24972569487e+29,0.0,-115620.183603,5100.4273653,-6984.75322359,-1.9758493988e+19,1.94798477e+18,-5.97878722484e+18
9.11822652719e+29,0.0,-58537.224682,-72924.0775302,18434.3971259,3.33111738206e+18,6.33266795537e+18,2.81401132539e+17
2.85287185002e+29,0.0,-39559.1899193,183219.998689,89141.3572082,8.70946842573e+17,-8.88361884196e+17,-3.37669615402e+18
2.02530221028e+29,0.0,-46914.0718268,78731.9202533,620.201011793,-1.0098862593e+19,1.97656462797e+19,3.38205024974e+16
2.92969705293e+29,0.0,-74658.5730775,-51616.0812655,1955.65168724,3.08709516685e+19,2.29930732775e+19,3.42379386674e+16
3.67123520592e+29,0.0,-7903.4435805,110.633087549,-811.809979638,-3.44360544936e+18,1.76455119265e+19,9.7981248056e+17
2.3414297501e+29,0.0,-25148.2895986,16126.135066,19290.5446428,2.26298426524e+19,-9.49438941252e+18,-2.80925385826e+16
8.12823117888e+29,0.0,-66178.4974977,-219660.860801,42450.8947853,-7.58326723105e+18,-2.33584801385e+19,6.169965802e+18
7.50222368687e+29,0.0,-21439.4662308,37396.9126912,16256.9632057,6.36913021451e+18,-4.94811213206e+18,-1.2731616794e+18
2.20297629766e+29,0.0,15130.5141894,102706.732366,-37209.1132845,3.88997369161e+18,1.79151997255e+19,-1.13005550466e+19
4.60290251335e+29,0.0,59177.1538307,-10341.1111206,-7030.23489337,7.69297983418e+18,-3.42584043322e+18,-3.53847373123e+18
3.62154526803e+29,0.0,-117072.09351,39827.9066656,-26387.619332,7.57901998421e+18,-1.41754792505e+18,-2.54045504403e+18
2.22381647676e+29,0.0,42388.3459503,38501.2330807,315.583474845,-3.97939976436e+18,-6.71899397168e+18,2.5150866958e+18
2.54327821888e+29,0.0,-14217.4151141,-106831.161473,52783.3673496,-8.78240449458e+17,1.89946070899e+18,-9.92126068698e+17
8.52266607169e+29,0.0,-78926.1066635,-75673.7133413,-23998.8824969,-2.86604045457e+18,-1.15792772842e+18,-1.26185810498e+18
2.07199945171e+29,0.0,-1815.6269549,22564.0203126,-45117.8576731,6.28761999718e+18,-1.24950267685e+19,9.9886024537e+16
9.3647583862e+29,0.0,-77635.0173508,64456.4762801,22039.0313201,4.79419709989e+18,-2.4567811199e+18,-2.08131211417e+17
5.26618183782e+29,0.0,25482.9425023,-50871.3909074,-34202.9145903,6.42002257417e+17,-6.98713047836e+18,-7.74985338527e+17
2.72407416087e+29,0.0,33129.6090011,59787.7301992,-16124.8237627,8.05614715679e+17,-2.46564550777e+18,8.98150327534e+17
2.04948601486e+29,0.0,31963.5125836,-13835.8076354,4263.79424241,1.5929855232e+19,-1.09426659492e+19,-4.06207272099e+18
2.4027982448e+29,0.0,-23091.7489342,-17994.4454587,2342.95805981,4.94963338084e+19,4.38643967519e+19,-2.0852474393e+18
9.98819422695e+29,0.0,-9490.68195802,71763.7609737,42672.7017452,-1.38763236617e+17,1.55795390957e+19,8.48154373681e+18
1.85413086828e+30,0.0,47413.6866122,19335.9369706,46561.7766823,-1.71376357794e+19,-9.57272820531e+18,1.9056940546e+18
2.42869480728e+29,0.0,-188487.765803,-5843.77421953,42298.0827811,1.46669222825e+18,6.68047609098e+17,-1.2161383877e+18
1.01101279149e+30,0.0,80144.7354671,106690.287869,-81183.5832322,-2.47568629492e+18,-4.97669889691e+18,9.37369755355e+17
3.76897464825e+29,0.0,-22540.5446365,58196.0749355,6460.83498428,1.53445984525e+18,1.52361304275e+18,8.40363480883e+17
2.22640402916e+29,0.0,73953.4715789,97833.1455865,34809.1542312,5.556059306e+18,5.69875559651e+18,-3.01920346396e+18
2.58052216286e+29,0.0,-13007.8070959,-1999.36231092,-385.139366274,1.28436944587e+18,1.1173316989e+19,-4.56349908155e+17
3.14941514316e+29,0.0,-6479.65843838,-69925.3951255,41389.7024528,2.45926151536e+18,4.49590308951e+19,1.08172824133e+19
3.602786119e+29,0.0,-12596.8785494,-45255.6438689,-1949.68914867,-1.52267556947e+18,5.51164921357e+18,1.87974080969e+18
5.66850385848e+29,0.0,-115556.124119,-94434.2204377,41651.5065367,-9.65317847368e+17,2.17420320291e+17,-3.10903491389e+16
2.46485296123e+29,0.0,-57379.7176507,45503.7052451,-91269.4663023,9.4267956375e+18,-5.29668320662e+18,3.82828901022e+17
3.35595638263e+29,0.0,-100267.208808,-47996.3513137,-4173.06706114,3.20017258417e+19,1.64229791792e+19,-1.23235528533e+19
7.77279874443e+29,0.0,1963.17388908,16628.5003143,33497.464221,8.98499722894e+18,1.31905922467e+19,-2.50091794509e+18
2.77917862297e+29,0.0,-56639.1508869,39223.1122872,-30632.6104476,1.97467037825e+18,1.05591152019e+18,1.16548947644e+18
4.18192397781e+29,0.0,-71407.1067039,89594.292314,-8194.81720328,-3.45306694437e+19,4.51418572693e+19,4.3473937323e+17
2.77066196358e+29,0.0,79299.51251,-153.936036378,-40902.5245387,2.65928566191e+18,-1.62447226497e+18,-1.398142659e+18
2.36205033898e+29,0.0,25650.1992405,89123.3619717,-28820.6868863,1.09402775084e+17,-5.24978961861e+18,1.50872625061e+18
2.09909141707e+29,0.0,62156.7145536,-27313.0284881,-22121.7006237,1.21240292309e+19,-7.5494749042e+18,-4.49655891892e+17
2.49165240568e+29,0.0,-8753.21929908,-1886.9438519,36935.4283834,9.64220631339e+18,1.85163261707e+19,-2.9432646889e+18
2.52252888687e+30,0.0,28532.6194471,110626.982165,-6153.06418531,-2.63299095981e+18,-1.41189528291e+19,2.62788872507e+16
2.43638907416e+29,0.0,-19421.9165623,15808.7230592,39931.427286,-5.34051408578e+18,1.04877209469e+19,2.36623375221e+18
2.51672334195e+29,0.0,-24933.9321145,-29837.1844248,32407.267534,-8.76277362025e+18,-5.10808682853e+18,4.12869628731e+18
4.34842334408e+29,0.0,36785.1089746,17890.4523987,-13821.7468465,-6.3864113001e+18,-6.30746447821e+18,2.01168652921e+18
2.42958062469e+29,0.0,-51711.8207939,-41747.3395646,9101.05036809,-5.33949642386e+18,-1.960653679e+18,1.52498393046e+18
3.69127926937e+29,0.0,58849.8578281,62403.2978233,-4454.03752662,5.71351838378e+18,3.83860329779e+18,1.35148896384e+17
2.0071786915e+29,0.0,29716.2318503,-16370.0267635,-9917.0423411,6.10254548532e+18,-8.50142885499e+18,-6.20238567459e+17
2.65306244478e+29,0.0,97603.5808634,129564.01679,-44678.9575734,-3.41143197932e+18,-5.84303852451e+18,2.81601243068e+18
2.09920286366e+29,0.0,64274.4119978,123143.988403,56434.7818143,3.22335303438e+18,4.06949715213e+18,-4.40864956859e+18
3.72976866642e+29,0.0,32576.8529683,-111931.086738,9060.12312378,-2.45626895482e+18,4.32037695673e+18,-1.20060438058e+17
2.8502057215e+29,0.0,-56053.2378685,-56141.076412,41926.0138531,-3.41831612928e+18,-9.31151799627e+17,-1.9169604282e+17
6.49422296757e+29,0.0,-3781.26819686,14870.5201474,19629.5533093,6.06620864661e+18,1.46852300555e+19,6.60372563323e+17
3.57618752238e+30,0.0,-99402.5912401,45996.9709681,41421.549116,-1.16835647982e+19,6.72154285088e+18,3.59407244467e+18
2.8511689407e+29,0.0,-21202.0644275,29027.6197148,-56110.2784773,1.34547549806e+19,-1.26900993154e+19,1.86160715858e+18
2.5168502732e+29,0.0,59740.1010847,73349.1378698,-56469.7567805,-1.43438013627e+18,-3.71426333355e+18,6.91405895749e+17
1.1333315473e+30,0.0,272.174190791,106997.47469,-23355.7926015,1.21358946081e+18,1.41440135163e+18,7.59406760814e+17
2.26046433537e+29,0.0,72968.3100122,91647.5270901,-23064.9670658,1.15933077034e+18,-3.17122938298e+17,1.52239356073e+18
3.64440884293e+29,0.0,21652.6222163,69234.7778965,-6537.79085183,6.36536883465e+17,-3.65266843203e+18,-4.57456464053e+16
4.32294791786e+29,0.0,112472.979467,39365.9421757,-78706.2099665,-5.9442452644e+18,-2.99932825474e+18,-5.61273578688e+17
6.91791368005e+29,0.0,-89536.4820701,2449.7023496,77437.9351676,-7.99229444389e+18,1.72071440063e+18,-8.25177221696e+17
2.44878606586e+29,0.0,-124800.832262,100535.795843,-3345.82152127,1.66013839253e+18,-2.48153563455e+17,-1.92823744585e+18
2.33402467299e+29,0.0,-63179.612091,92553.5156158,-45606.6092559,5.19820307953e+18,-5.62068529779e+18,-7.3546225472e+17
6.66886131776e+29,0.0,31663.6167624,-35531.7314813,3297.50174745,1.3109554223e+17,-4.7024919346e+18,-8.24284906422e+17
8.03500043499e+29,0.0,-81817.6425484,20988.7923336,23737.047,8.75721312013e+18,-6.38958901429e+17,3.98131439584e+17
2.60473413198e+29,0.0,-185586.20522,-59510.8532316,33680.1965605,5.89303191911e+18,2.4670701235e+18,-7.27172676787e+17
2.09288213158e+29,0.0,76502.2074317,-24740.1640571,17595.6989453,-5.92435756682e+18,3.50373762442e+17,2.6263718039e+18
4.35435981386e+29,0.0,39967.410628,85782.8057577,44069.4596499,5.47910821587e+18,8.62173302979e+18,-2.2516058097e+18
2.26396855952e+29,0.0,32539.744497,-13719.2092425,23413.4968479,-1.34987886161e+19,1.78674499404e+18,-3.54980961064e+17
4.89649971657e+30,0.0,-25070.6106443,-26317.5460149,431.982094106,4.55970367153e+19,5.31315544399e+19,7.09049210093e+16
4.57797454108e+29,0.0,7824.18630394,139323.086832,56481.0346663,1.96988776001e+18,1.63918072621e+19,7.42586261335e+18
4.109151695e+30,0.0,103450.955399,127708.658021,-80573.298316,3.66233908062e+18,3.35054281249e+18,-1.50789509125e+18
2.54994508461e+29,0.0,23211.7654688,-128818.836022,-47458.604148,-1.68754891908e+17,-3.83864991333e+18,2.83823239577e+18
5.07610048789e+29,0.0,-149807.943912,76694.5028817,6713.109578,-2.29782383533e+19,1.2599124951e+19,1.78294188305e+18
2.14708937856e+29,0.0,-616.61621717,2476.31416452,63.9408001691,3.17892344185e+19,8.15263799493e+19,9.95952388741e+17
4.29376314333e+29,0.0,28758.7592371,-118893.654561,16143.6675992,3.9281801717e+18,-2.01031523331e+19,4.44886532959e+18
3.85644702792e+29,0.0,-58846.0285018,2048.34803937,22884.7667964,-3.52316645496e+19,3.46009160872e+18,-1.18378230567e+18
8.40922297149e+29,0.0,-64540.1927562,-50917.8026441,-1787.80853549,-1.74198693693e+19,-1.20444927709e+19,5.27658550904e+17
2.62310083473e+29,0.0,-177729.780047,-69484.8031538,26837.2157232,6.48532399783e+18,3.17712826126e+18,-5.33709503895e+17
3.6988905117e+29,0.0,102390.238674,-67805.8474086,-9676.73326012,6.42537343545e+18,-5.65511075338e+18,-1.0716727718e+18
5.01338561131e+29,0.0,13710.8470161,48513.6502589,-6465.75701679,5.64711447196e+18,1.15638877465e+19,-3.1142749617e+18
8.85713279149e+29,0.0,-38061.5692336,-82743.2558544,18001.0313498,-1.59829311348e+19,-3.17665399931e+19,-2.79474612853e+18
1.40480579058e+30,0.0,23226.2664315,3471.76912729,-39451.6734122,-1.55811628107e+19,-7.36930679768e+18,4.12160894885e+18
4.61229724241e+29,0.0,-26455.0920133,-129225.334332,-137480.458425,-2.26057288311e+18,-6.85672594677e+18,3.1826361948e+18
1.48223386842e+30,0.0,-3081.60298343,74918.9462044,-26586.388988,2.56114033742e+18,-1.9878356614e+19,-2.32135291718e+18
3.38835260222e+29,0.0,-31813.0287189,30978.5729488,-10307.2412204,1.71006959376e+18,2.38121697517e+18,-8.94922469987e+17
2.23917489205e+29,0.0,-40318.4266838,42239.8666247,6026.48348294,-4.9246610331e+18,8.10043870107e+18,2.71933984753e+18
2.4707941924e+29,0.0,9991.72425537,-36087.796849,12740.2013553,-7.18077639966e+18,1.30177445399e+19,-1.60724914068e+17
5.66456251408e+29,0.0,-94549.6825458,-99265.4453193,7137.32539602,1.89719634657e+19,2.12951907281e+19,-1.96697738558e+17
2.28552923666e+29,0.0,77235.3786121,-128238.883087,-1617.62841493,-2.869887341e+17,-1.25340096186e+18,1.94913776098e+18
5.43520658657e+29,0.0,34052.9815431,157743.909964,-18286.4903547,1.85698409958e+18,4.5523148363e+18,-5.57069392564e+17
2.02490082345e+29,0.0,-81169.1197059,-44168.8746146,-14802.856317,-4.90041394536e+18,-1.10273076101e+18,2.16246728435e+18
2.95801018933e+29,0.0,255.607808673,31601.6845915,-12895.9613048,4.29107219581e+18,1.89726716958e+19,4.96140566107e+18
2.00336689257e+29,0.0,-6941.71882401,27173.5545477,-10534.0057571,-8.47307478991e+17,2.26780449743e+19,2.60519645226e+18
