#mass radius vx vy vz x y z
#kg m m * s**-1 m * s**-1 m * s**-1 m m m
3.29215603384e+29 0.0 -98702.9031243 -141099.649161 -17367.0992217 2.34811166887e+18 4.80270381823e+18 3.00904624161e+18
3.43732244891e+29 0.0 62996.2491822 41366.2373103 62580.771314 6.37924284757e+18 2.20486420434e+18 3.7877685678e+18
5.03277615465e+29 0.0 78359.5847362 -17329.7560229 35180.9666758 -1.41563510625e+19 1.2443460262e+18 -5.20967173518e+18
1.99480230354e+29 0.0 -22916.340511 -30299.1439933 13619.8359434 2.03314914499e+17 5.36795724707e+18 -1.98897191192e+18
2.72838164313e+29 0.0 38475.1063137 304670.320394 -4898.3897075 2.66111480883e+18 1.74273262911e+19 2.16115485683e+17
4.41677332122e+29 0.0 -5155.91142083 -126100.163929 13133.8112952 -2.16682086462e+18 -2.63463824706e+19 5.74610630333e+18
2.98870479577e+29 0.0 51125.8569451 44490.6463949 73398.6629459 5.37091084916e+18 2.31487060385e+18 4.94099762753e+18
2.82125962197e+29 0.0 43819.3704975 -45265.5459451 -68868.7907862 5.48642203598e+18 -8.54280103562e+18 -5.99763884482e+18
2.15235992447e+29 0.0 97930.5772219 -56008.7681013 -273.346010881 -3.42843811595e+19 1.83329604786e+19 8.54414882856e+17
2.2187895785e+30 0.0 96829.9218419 174984.402405 8577.0451713 2.34107314028e+19 4.11883668964e+19 5.30996714483e+18
6.35116248273e+29 0.0 100986.258751 90427.8938764 60080.7932133 -7.10396678998e+17 -2.04165695626e+18 -8.36418190496e+17
2.59667340808e+29 0.0 54513.4107791 -14148.5589763 -27546.6232358 -1.02220835158e+19 4.75287938067e+17 6.66199065354e+18
2.64413991424e+29 0.0 -69257.3291114 -168196.289155 -48473.6457452 7.29567597356e+17 3.6693506529e+18 3.61594059046e+18
4.25558305903e+29 0.0 149405.450147 -20832.3588482 -66974.1050696 -7.25706555176e+18 1.05208137751e+17 2.26239915264e+18
1.1095983454e+30 0.0 -3838.70927256 40600.5581674 7819.72571124 3.94677393954e+18 -8.8831452892e+18 2.26886980924e+18
2.06393795578e+29 0.0 38867.7627583 68167.2606042 14965.8807184 3.69724043384e+18 3.52461123039e+18 -1.5357494796e+17
2.98290510931e+29 0.0 -76634.4434682 25386.7879003 -75438.4685355 1.29959659135e+18 1.22079415501e+18 5.63274301285e+17
8.51509492101e+29 0.0 -121409.630479 12560.6871641 13022.157988 -6.38356519776e+18 1.74984594201e+18 4.92069027217e+17
3.19261080025e+29 0.0 6758.81659691 87.9005307012 -51293.6762537 -6.82980510031e+18 -1.70320420403e+19 8.46631623371e+18
3.55004667009e+29 0.0 106445.648787 55636.0543006 -22098.7754924 3.50676151954e+19 1.71424039633e+19 -2.2080466513e+17
4.39675266225e+29 0.0 2.3277543162 -86033.7636746 20371.4027199 -1.6332807541e+18 -4.43665371975e+19 -8.03064718231e+18
7.53702668768e+29 0.0 105609.305771 -175709.427667 -43564.6778827 1.52192675863e+19 -2.64528217885e+19 -1.016131996e+19
2.77651940367e+29 0.0 7760.12181626 -17996.7983623 -15610.4374996 -1.62189302334e+19 2.20408159211e+19 1.57868209105e+18
2.12827818277e+29 0.0 -58278.6782623 -185553.878327 41111.2992499 1.09372590585e+19 3.68999489407e+19 -1.09564959778e+19
5.48068195059e+29 0.0 -34016.3653812 184635.649121 44306.1327858 -2.13204501692e+17 5.13881601041e+18 1.72030249335e+18
7.61917422237e+29 0.0 32444.8500623 -37755.2460496 44340.0570071 -9.30913647281e+18 6.96875204093e+18 -5.45008295512e+18
8.03292742011e+29 0.0 73707.7486446 -50300.4691449 56480.8521679 5.24180359924e+19 -3.74695676928e+19 -6.19879300244e+18
2.7798550819e+29 0.0 7771.66995495 5228.91979828 21101.957792 3.04084047803e+18 -1.51075255075e+19 1.47341815128e+19
3.8978452277e+29 0.0 118817.944103 187721.60883 -34585.9571807 -1.19986970486e+18 -2.96344087495e+18 4.49362029159e+17
2.19129709448e+29 0.0 28511.0520822 -61088.568974 -20007.9447434 -1.44484021962e+19 2.60994636256e+19 -6.98289537643e+18
4.73188788683e+29 0.0 -55750.2900912 -68359.0598616 5073.01562972 4.5769511387e+19 5.87875762982e+19 -5.91934890351e+17
2.49468457379e+29 0.0 -17286.9450496 -4297.22643892 -38280.7846849 2.50732658704e+19 1.33150115309e+19 -5.52504488758e+17
4.47830793231e+29 0.0 -105376.804381 -50571.2599686 -127178.706097 -1.18764176718e+18 6.66529320701e+17 -7.62234441419e+17
2.07894092925e+29 0.0 139858.862569 -66346.8847741 8677.87900569 2.77157708152e+19 -1.41095717599e+19 7.63785278454e+18
6.02340844866e+29 0.0 81854.3976669 -39067.2245548 21415.3587564 1.37474927937e+19 -8.2332498897e+18 1.01270742231e+19
2.69732998377e+29 0.0 138057.100736 -75964.3914195 -3510.32615261 -8.25644648048e+18 3.67101062814e+18 -2.75718360539e+16
3.50646758818e+29 0.0 -71826.2426074 -74261.7535669 26950.6929754 5.67073405696e+18 7.59859068894e+18 2.67724298404e+18
4.32855949945e+29 0.0 30291.9080045 20745.3622909 -8502.45247179 -1.02275833559e+19 -1.16665456348e+19 -3.48113810017e+17
4.24126809312e+29 0.0 16399.1200981 50173.8549049 -30569.0827313 1.0035309003e+19 2.32712042367e+19 4.03736038004e+18
2.53289360908e+29 0.0 98852.5612663 102223.520307 -36029.3670679 -2.90735415782e+19 -3.11547653022e+19 1.49733206391e+19
8.0575659443e+29 0.0 5435.93363399 7933.904769 7000.50632404 1.13110114684e+19 -6.6236531271e+18 -7.53996938512e+18
3.36014152065e+29 0.0 245803.29079 185790.557257 16228.374572 4.30080816135e+19 3.20164167865e+19 6.81491290225e+18
3.55638820821e+29 0.0 71922.4789012 21492.738763 -28275.0757149 2.53112702583e+19 5.85899150575e+18 -8.27784696001e+17
2.07638112169e+29 0.0 11932.8784203 34165.7681959 -30506.5282397 -5.5919701991e+18 -2.72746115719e+19 1.14788092041e+18
7.97620591619e+29 0.0 13867.1643854 -47878.1445698 -34020.6441442 -4.08522889923e+18 5.12055647294e+18 1.06328328854e+18
3.36072438049e+29 0.0 35307.9196518 61527.7343337 -42847.3715502 1.3394089247e+19 1.99163495643e+19 5.06043812402e+18
6.8618572079e+29 0.0 -10636.3805395 -19375.6675223 -72713.3532565 2.213041273e+19 5.2919535599e+19 -8.11175184989e+18
3.23913215628e+29 0.0 -14344.0888326 -4321.3544975 34257.6176794 1.07990523541e+19 1.25649195751e+19 2.87524893476e+18
6.53815536548e+29 0.0 -9386.69070393 35827.2342399 80077.9836131 -1.30607318829e+19 6.28155020518e+19 -2.28167293884e+19
1.66753851807e+30 0.0 -24135.0685637 -33128.6850568 -34434.9132205 -4.45030262287e+19 -5.64051345632e+19 -8.80407569606e+17
3.26498030747e+29 0.0 41563.7931675 -25093.8968128 -9711.44564732 -1.64488462605e+18 -2.63393891025e+18 3.11402315651e+17
2.10526840825e+29 0.0 -43287.8585223 136562.544555 3487.54021027 1.86344217816e+19 -5.58859115059e+19 1.38004623246e+19
2.5634804282e+29 0.0 22199.7662378 4798.47659438 -24981.0290861 1.23011934488e+18 -5.16085668527e+18 -5.52962534961e+18
4.78840173362e+29 0.0 -91934.9959644 -91978.9545034 -1589.88425385 1.8541974009e+19 1.99344850337e+19 -6.4457610927e+18
1.52948554051e+30 0.0 -137483.682164 -94958.7950938 -111721.379688 -1.53046799785e+19 -9.73547735407e+18 -1.10239241079e+19
5.05990452177e+30 0.0 46315.1310114 -7654.59004116 8792.80566597 -1.67903275253e+19 -2.33674626918e+17 2.49969050757e+18
2.30657042815e+29 0.0 66537.1342307 -75424.034367 24016.9597517 -2.28082749516e+19 2.40860073728e+19 6.60790387629e+18
2.95050173597e+29 0.0 202625.400167 -161123.352722 -8247.31238828 -8.15783053961e+18 5.77541969296e+18 -6.58926895913e+18
2.1611632585e+29 0.0 -24474.1022748 36614.8878195 -44782.7951936 -1.73909667975e+19 3.03971177941e+19 1.94370253788e+18
2.58589222677e+29 0.0 -75839.7425167 -42265.1970339 49885.2176557 -1.14392608836e+19 -4.70667125513e+18 -7.11505862578e+17
3.20228893568e+29 0.0 131.441180152 -5258.15416103 -107994.012918 -2.57655525971e+19 -1.60926265296e+19 -1.47176209873e+18
5.08414089485e+29 0.0 26269.667922 74295.0948523 -62264.5805593 2.48788617346e+18 2.14794370449e+18 -2.20288312508e+18
8.80425149061e+29 0.0 -119134.46119 -4526.38071764 76435.9861604 -7.95997270062e+18 2.04345408145e+19 8.50929667506e+18
2.87094671026e+29 0.0 -118952.850847 -1402.8496287 82064.4151268 -7.38910596381e+18 2.07074127915e+19 7.97098281394e+18
1.09806612337e+30 0.0 -122169.517023 -7243.05156524 61361.2690354 -8.57205490323e+18 1.98363825975e+19 9.43369218162e+18
2.71514956809e+30 0.0 -121322.664448 -224.980195765 80257.6681476 -7.08572539513e+18 2.04653480895e+19 8.07736096258e+18
6.11067673441e+29 0.0 -120467.100354 -2227.49607542 76582.4350149 -7.51797897557e+18 2.04785111315e+19 8.42068314339e+18
2.21551785964e+29 0.0 -116250.391182 -13024.5173582 63786.7512432 -9.78647531284e+18 1.98780238103e+19 9.54658060813e+18
3.22641572997e+29 0.0 -119271.670726 -9993.53776674 64723.6696266 -9.03483803118e+18 1.99290154369e+19 9.35726620876e+18
4.5127338002e+29 0.0 -125328.826071 -307.942110294 70912.3042982 -7.07696861142e+18 1.99491272849e+19 8.70740536269e+18
2.79151954175e+29 0.0 -114453.082835 -12537.2267166 69372.5492553 -9.5334935952e+18 2.0326684416e+19 9.16335656116e+18
3.3192967515e+29 0.0 -119487.14995 -9195.88348825 62442.0895164 -9.00201151873e+18 1.99710569385e+19 9.48320942711e+18
2.03052301654e+29 0.0 -116218.700791 -15441.4622362 58530.9819479 -1.02229564845e+19 1.96529323418e+19 9.84098733881e+18
4.61779786991e+30 0.0 -116882.32099 -12932.3168555 62416.0527484 -9.66372317596e+18 1.98935702237e+19 9.57468822761e+18
1.99082988928e+29 0.0 -115738.770859 -19127.7481097 45928.4909367 -1.1100492389e+19 1.92909707458e+19 1.03766267483e+19
1.99839556961e+29 0.0 -124999.845383 3036.44269201 79534.0792162 -6.32790397226e+18 2.02064510847e+19 8.00949277973e+18
4.51181762624e+29 0.0 -113534.830784 -20561.0116366 49471.5722835 -1.13439035246e+19 1.93326812285e+19 1.03379055086e+19
9.6653750502e+30 0.0 -119929.753483 -4644.44074073 73934.5523766 -7.90464860005e+18 2.0410739766e+19 8.66196190625e+18
2.06197482759e+29 0.0 -118959.651728 -7058.86531352 70581.8706881 -8.37939170619e+18 2.02846232155e+19 8.94399369269e+18
5.28820747155e+29 0.0 -120866.172565 -6547.56867278 65100.0354379 -8.47798378116e+18 2.00221596303e+19 9.27068888137e+18
2.15233021537e+29 0.0 -122017.775831 -1865.43259411 75914.4209123 -7.37456270154e+18 2.02649383971e+19 8.45012737667e+18
3.25933891658e+29 0.0 -117109.565499 -13567.1997652 59705.6668247 -9.85618118301e+18 1.97855802021e+19 9.72849965877e+18
4.06066757652e+29 0.0 -124855.887891 -3297.27158345 66450.095111 -7.69868129145e+18 1.97697323378e+19 9.04467141273e+18
1.53581475946e+30 0.0 -123938.528112 -2869.65075586 68434.6936142 -7.56799106954e+18 1.99974868917e+19 8.91642148352e+18
3.127404142e+29 0.0 -120447.827937 -1288.10502778 80989.9083893 -7.23553373658e+18 2.05559282033e+19 8.02017289132e+18
5.81845225411e+29 0.0 -117100.455036 -13082.9381025 61713.0217875 -9.72300852271e+18 1.98342537236e+19 9.61207131307e+18
3.76336749692e+29 0.0 -124756.542841 -314.807510633 72237.4811375 -7.00770264904e+18 2.00839862404e+19 8.60415726628e+18
6.4985934578e+29 0.0 -121722.731899 -2999.61193295 73934.7234034 -7.62667206854e+18 2.0224918901e+19 8.61493856578e+18
2.37970198546e+29 0.0 -118245.500049 -9713.48804516 66720.3532669 -8.91142132942e+18 2.01541096192e+19 9.21604677399e+18
2.01217172442e+29 0.0 -123059.064664 -2771.80615714 70951.3877071 -7.58873047137e+18 2.00773178869e+19 8.79222786812e+18
2.73255691719e+30 0.0 -119319.469083 -10232.1575299 65407.7920451 -9.01153772758e+18 1.99111050211e+19 9.28918075518e+18
3.16172155433e+29 0.0 -117786.217482 -12104.4334203 65662.5620703 -9.38229342636e+18 1.98731967073e+19 9.34283372666e+18
2.91465328374e+29 0.0 -122084.770816 962.388342543 80665.2753007 -6.82047678729e+18 2.04809771152e+19 8.00111573271e+18
2.97982859248e+29 0.0 -118606.793836 -14794.533324 53083.2128076 -1.018039605e+19 1.94145758141e+19 1.00059332021e+19
9.20094559313e+29 0.0 -120841.073338 -4031.04268572 75186.5943435 -7.85997756268e+18 2.02013518207e+19 8.57181320757e+18
2.22448531529e+29 0.0 -118145.324138 -10940.2233045 65254.0998929 -9.20934543574e+18 1.99509122433e+19 9.35873239177e+18
7.07872804877e+29 0.0 -115747.333291 -4582.44768994 83193.8246019 -8.11831123196e+18 2.08527186006e+19 7.94856335158e+18
4.42231015941e+29 0.0 -121486.978411 -5607.46743128 66036.09167 -8.28049372374e+18 2.00312865778e+19 9.18802353743e+18
2.97648824615e+29 0.0 -118728.587949 -11693.1269666 60586.3245416 -9.42903742175e+18 1.98050675297e+19 9.59937039826e+18
3.67190928227e+29 0.0 -122319.971734 -4820.31011755 66463.4327625 -8.00881382377e+18 2.00869457459e+19 9.08546967417e+18
1.08499924685e+30 0.0 -123294.949591 -143.56217099 76403.6938145 -7.01160119043e+18 2.02350007506e+19 8.35647171044e+18
2.77480775945e+29 0.0 -118081.860306 -8978.85924552 68125.1410861 -8.80000860446e+18 2.02118620723e+19 9.13031073152e+18
7.10478879029e+29 0.0 -121326.330917 -4117.33267624 71519.0098411 -7.8893888275e+18 2.01801857501e+19 8.82123651276e+18
3.2429777994e+29 0.0 -118156.356937 -10732.8591645 65114.5950323 -9.13513840189e+18 2.00122538002e+19 9.364927661e+18
2.72185842288e+29 0.0 -121865.252296 -558.745440404 76986.9558931 -7.1280469628e+18 2.04318760937e+19 8.32588338673e+18
4.51708108382e+29 0.0 -118401.466178 -7647.13016268 69991.633202 -8.62060235783e+18 2.02396547369e+19 9.01225043979e+18
8.87517847339e+29 0.0 -121395.533794 -4370.11015134 71359.841954 -7.9553069762e+18 2.01365724958e+19 8.83493659062e+18
3.08309161038e+29 0.0 -121108.573751 -6684.33005773 66545.565439 -8.39290367591e+18 2.00305335037e+19 9.13744544452e+18
2.28295353459e+29 0.0 -119183.950193 -14793.1604277 52545.6697509 -1.02223844221e+19 1.92726854724e+19 1.00395062716e+19
5.87544181271e+29 0.0 -120903.254846 -8045.68650477 65675.8171135 -8.68948643165e+18 1.98567225964e+19 9.24940109259e+18
2.2008131525e+29 0.0 -120771.610888 -1732.85009861 79886.151422 -7.37940854745e+18 2.04086279546e+19 8.15478122615e+18
2.32698567928e+29 0.0 -121362.712189 -5637.64251466 66803.1650944 -8.26527364763e+18 2.00359703646e+19 9.14807120446e+18
4.28699551723e+29 0.0 -120362.738247 -8587.66333538 65968.9208878 -8.66095833577e+18 1.99633865642e+19 9.19180764434e+18
2.71863705247e+29 0.0 -121829.998475 -6142.51223768 67264.3769476 -8.37877842463e+18 1.98446058664e+19 9.13498613882e+18
3.34902553882e+29 0.0 -114706.288299 -13539.6632724 66267.2563073 -9.75732808948e+18 2.01314898168e+19 9.39402758783e+18
1.19140149702e+30 0.0 -121108.262591 -9286.54229136 61255.012424 -8.85333637027e+18 1.98217993258e+19 9.46245878785e+18
5.09216052398e+29 0.0 -117147.385018 -5148.77262501 78774.9774538 -8.1411927966e+18 2.06457339527e+19 8.33588951017e+18
6.32693670262e+29 0.0 -116325.020128 -12575.6051007 65789.0796563 -9.55878484963e+18 2.00172222445e+19 9.384227766e+18
2.41998334248e+29 0.0 -124662.963583 -5051.62637267 59874.7630424 -8.1083898642e+18 1.9725979094e+19 9.41137314959e+18
2.58724927973e+29 0.0 -118688.363809 -12466.3878168 60442.1658566 -9.54384979586e+18 1.97116478105e+19 9.62546615678e+18
2.54799247331e+29 0.0 -120378.539855 -3337.93279193 74833.3983054 -7.7932957713e+18 2.03424288112e+19 8.60569730761e+18
2.28026626312e+29 0.0 -121095.996603 -1733.93480019 77554.9054279 -7.41629367645e+18 2.03866012413e+19 8.33958169189e+18
3.54052496453e+29 0.0 -120500.128071 -7531.18461401 68119.5521256 -8.55118465515e+18 1.99810174703e+19 9.07753172597e+18
2.78751078363e+29 0.0 -121369.595261 -2872.06765479 76119.9752986 -7.43732446789e+18 2.03915489896e+19 8.40469718631e+18
2.33779466605e+29 0.0 -124894.582005 -569.317193733 71336.3520356 -7.03567135922e+18 2.00741916612e+19 8.65919861393e+18
4.12868723886e+29 0.0 -121272.989551 -6524.07456428 66845.7175657 -8.35031837918e+18 2.00236090389e+19 9.11824885372e+18
3.78694185544e+29 0.0 -112318.747875 -17764.1714961 58918.4750674 -1.06376974379e+19 2.00074192604e+19 9.88459492132e+18
1.47724019732e+32 0.0 -116416.429731 -16447.6505086 52358.2111559 -1.04388761355e+19 1.96077515034e+19 1.0090515221e+19
2.69985232947e+29 0.0 -122515.845415 -2551.77789748 72338.3690001 -7.58551972853e+18 2.01288587063e+19 8.72823717943e+18
2.89812543402e+29 0.0 -120163.996304 -9555.10737631 64319.6665755 -8.90937641958e+18 1.98742451801e+19 9.33281784441e+18
2.50463290289e+30 0.0 -115474.228975 -14617.1773138 61042.7575581 -1.00210525059e+19 1.99139159802e+19 9.69307262455e+18
3.12802361231e+29 0.0 -119974.972012 -9975.99373659 63621.2293906 -9.04088735111e+18 1.98220263101e+19 9.38592189437e+18
2.60980721244e+29 0.0 -121476.983109 -5372.64852618 67950.4680897 -8.18816213948e+18 2.00379260267e+19 9.06790572627e+18
3.42251429865e+29 0.0 -116428.608745 -14486.772891 57333.2448831 -1.01055020143e+19 1.97693043491e+19 9.8907586373e+18
2.71090230722e+29 0.0 -116998.915953 -9810.5798227 70930.0427502 -8.89484494982e+18 2.02830500763e+19 8.96485496122e+18
2.46923231445e+29 0.0 -116994.867766 -13412.4371991 62888.7177184 -9.72685842317e+18 1.98107083187e+19 9.53809165785e+18
2.08185446402e+29 0.0 -121995.002481 -4246.1202116 71473.5159552 -7.89439807111e+18 2.00458074944e+19 8.81122169737e+18
2.04860306816e+29 0.0 -121055.583028 -6974.11555542 65663.4607901 -8.54088589075e+18 1.99430003762e+19 9.2450038371e+18
1.26269017732e+30 0.0 -118170.812709 -5615.47814037 75612.1911786 -8.20343320131e+18 2.04594073712e+19 8.60196981022e+18
2.64173312649e+29 0.0 -116464.348207 -9704.44549629 72548.4946277 -8.97450142511e+18 2.02901151382e+19 8.89171438888e+18
6.82188363426e+29 0.0 -120621.049009 -9104.36005188 62045.0439764 -8.96145901708e+18 1.97947373735e+19 9.46978963868e+18
5.17632624114e+29 0.0 -123040.3749 -1003.31653567 73482.3253621 -7.27731063666e+18 2.0192073223e+19 8.61034299379e+18
2.51741218734e+29 0.0 -116241.739491 -11095.3229048 66213.160658 -9.37075144006e+18 2.01669491744e+19 9.3649058295e+18
2.44992653769e+29 0.0 -120941.951776 -2559.02289357 78556.1732614 -7.49853486421e+18 2.03328445247e+19 8.26662274938e+18
2.89052313697e+29 0.0 -115267.492976 -8950.16798585 75313.405349 -8.88284667303e+18 2.05451842376e+19 8.68811429307e+18
6.3513057905e+29 0.0 -121563.536514 -5478.33541351 66769.6511627 -8.1604976095e+18 2.01073154611e+19 9.10438770127e+18
7.31334537204e+29 0.0 -121085.055874 -5550.15578565 66852.4001726 -8.30673527575e+18 2.00548195666e+19 9.16147337899e+18
2.40608275158e+29 0.0 -116895.952014 -12194.4359634 63276.69189 -9.51468690083e+18 2.00140272788e+19 9.50588307029e+18
7.24861453476e+29 0.0 -120848.449853 -1515.80745724 77796.2063567 -7.30539046537e+18 2.05136740584e+19 8.28552336986e+18
2.57879750375e+29 0.0 -121360.690396 -6049.66467337 66382.8144437 -8.29054304005e+18 2.00542809001e+19 9.15100547471e+18
4.23622624518e+29 0.0 -117440.526482 -10090.7012463 68625.2052906 -9.00940085898e+18 2.01750731498e+19 9.13759747441e+18
2.67622780297e+29 0.0 -118067.871112 -9590.89995852 67079.0300596 -8.93429526435e+18 2.01554475209e+19 9.21465792188e+18
2.58189479366e+29 0.0 -122043.296306 -1169.05767969 76274.279097 -7.29068017832e+18 2.03030105771e+19 8.42467948599e+18
2.09131689253e+29 0.0 -122081.273653 -4317.90759865 67540.0749582 -7.94746543107e+18 2.0133023836e+19 9.04271253855e+18
4.03583619485e+29 0.0 -118386.556673 -10018.797045 66601.020218 -8.94346316507e+18 2.00945906192e+19 9.22960305214e+18
2.82077344821e+29 0.0 -118412.230411 -11558.9929085 62289.5425041 -9.44012964174e+18 1.97865998081e+19 9.5431206536e+18
1.42568732902e+31 0.0 -115682.95988 -13486.4365327 63855.6128851 -9.79611366247e+18 1.9972452987e+19 9.52939755734e+18
2.58894154414e+30 0.0 -118371.844047 -6770.0508445 72099.2843894 -8.3819226826e+18 2.03737759624e+19 8.8621036459e+18
2.82996972394e+29 0.0 -122292.757912 -3783.60824366 69176.5335068 -7.78415227952e+18 2.01596768831e+19 8.91753146186e+18
2.05020243319e+29 0.0 -112994.796186 -18505.4765519 56119.1442282 -1.07639053596e+19 1.98190303104e+19 1.00146276137e+19
2.12279903077e+29 0.0 -117805.996765 -14722.8179002 56715.7567597 -1.01325067068e+19 1.94858311871e+19 9.88918938645e+18
2.06636318689e+29 0.0 -122768.21732 -1026.73570796 77534.5409095 -7.24140071559e+18 2.01390171908e+19 8.32349038442e+18
2.24403378636e+29 0.0 -121218.851621 -1077.21767499 79068.5217032 -7.25207615275e+18 2.04358211765e+19 8.19037287284e+18
4.41255938748e+29 0.0 -120133.091292 -5170.34713738 70879.3923699 -8.14696809312e+18 2.02746637915e+19 8.90411022555e+18
2.52906899509e+29 0.0 -118140.508016 -7168.18445117 71908.0931526 -8.46848237051e+18 2.03639548753e+19 8.88079027996e+18
5.6979589089e+29 0.0 -120535.093136 -5633.91332116 69551.4230767 -8.1629798857e+18 2.02560617836e+19 8.93576091419e+18
1.1805337196e+30 0.0 -115020.324765 -12800.7303428 68640.5481347 -9.55200927074e+18 2.01971668508e+19 9.20963733779e+18
1.51361267103e+30 0.0 -118567.349111 -13345.573231 57382.9756675 -9.80335691245e+18 1.9611466973e+19 9.80515560597e+18
2.23583642773e+29 0.0 -118975.653684 -9958.18931985 64810.4975015 -9.10514068627e+18 1.99388034099e+19 9.37201599193e+18
8.56497289108e+29 0.0 -122900.134189 -3586.1746371 69273.9829154 -7.68381699421e+18 2.0114883166e+19 8.87796220106e+18
2.17009978935e+29 0.0 -122750.525823 -3549.03320161 68996.4777321 -7.83421603869e+18 2.00268373593e+19 8.94638149859e+18
3.03127205033e+29 0.0 -119153.050788 -9187.64971756 67172.9137305 -8.89363047561e+18 1.99656852277e+19 9.2090586251e+18
4.28719299615e+29 0.0 -123105.633555 -2252.53738289 72758.4258851 -7.4297752422e+18 2.01191089194e+19 8.65998186435e+18
3.9868622417e+29 0.0 -120632.885051 -10962.2777523 57087.3367023 -9.27274458004e+18 1.96880167745e+19 9.71773710799e+18
2.89792299138e+29 0.0 -122149.344998 -3875.6405147 69717.1446215 -7.80169473485e+18 2.01429629697e+19 8.90299601654e+18
2.12923444732e+29 0.0 -113834.840326 -16397.8884515 58962.5154198 -1.04563891483e+19 1.98658191686e+19 9.88409773975e+18
8.16266271171e+29 0.0 -117845.69476 -11958.6734557 62933.089616 -9.38324796642e+18 1.99332849136e+19 9.48131380285e+18
2.8589892366e+29 0.0 -117409.351823 -11425.2307869 66587.1441315 -9.26760001527e+18 2.00125945716e+19 9.28924726786e+18
4.31043970836e+29 0.0 -122343.399825 -3273.43637775 71306.4724457 -7.65700027867e+18 2.01498759733e+19 8.78188694146e+18
6.45279530114e+29 0.0 -118980.80915 -11125.8787215 64365.2551017 -9.17267342483e+18 1.98633811868e+19 9.37447538308e+18
2.75792068114e+29 0.0 -113856.316854 -15179.4725923 64152.7418845 -1.00545718737e+19 2.01124812388e+19 9.53341883073e+18
1.99612814291e+29 0.0 -118472.290932 -2608.82245924 82205.1196978 -7.59796241122e+18 2.06871907614e+19 7.96971167147e+18
2.95852166056e+29 0.0 -124113.296686 -2163.66610306 70143.0353939 -7.40978471498e+18 2.00274764001e+19 8.79437327224e+18
2.09512471188e+29 0.0 -117226.877483 -13626.2341216 59736.8961674 -9.85398361693e+18 1.97643551908e+19 9.7179376637e+18
2.05234967468e+29 0.0 -122877.364527 -5113.67101875 65706.5754122 -8.09574159882e+18 1.99044019325e+19 9.1435161907e+18
3.49224947734e+29 0.0 -116893.455767 -12718.9329279 64974.8727617 -9.49948212047e+18 1.99700941684e+19 9.39364612472e+18
6.01610426719e+29 0.0 -124552.88596 -2091.68919801 68058.0604908 -7.49628127557e+18 1.99308054699e+19 8.93908123497e+18
6.28567483851e+29 0.0 -119768.80994 -12397.9820666 54002.6054663 -9.6762115982e+18 1.96103795793e+19 9.91282892385e+18
2.9524189859e+29 0.0 -121325.699387 -10221.6954987 56768.9713775 -9.14312787419e+18 1.96897511727e+19 9.70023322405e+18
4.86308853781e+29 0.0 -122557.647614 -1087.39680287 74193.0411165 -7.32067375887e+18 2.02361836837e+19 8.57339750765e+18
3.01742845694e+29 0.0 -121954.382117 -7042.57179245 62935.1563867 -8.562036616e+18 1.98197547201e+19 9.37567882013e+18
7.71540762e+29 0.0 -121226.805979 -8839.15613038 61675.0810589 -8.86973745044e+18 1.97743909341e+19 9.46155457184e+18
7.01504312725e+29 0.0 -125992.47954 -3598.55925129 60318.0873777 -7.75862981799e+18 1.97210981768e+19 9.31664911758e+18
2.07767539368e+29 0.0 -119229.603769 -7347.63131103 68620.2203972 -8.48510473771e+18 2.02102477039e+19 9.05818751892e+18
2.23650906787e+29 0.0 -122765.290167 -6115.53656568 63450.0224147 -8.31318651905e+18 1.98480546457e+19 9.2896100285e+18
1.6770485597e+30 0.0 -120054.524818 -10044.8400343 62056.9298808 -9.09620510472e+18 1.98148613283e+19 9.46791730894e+18
1.98994398604e+29 0.0 -121415.348995 -5731.8584044 69029.0682794 -8.24521788331e+18 1.99847456148e+19 9.00843375754e+18
3.08050297568e+29 0.0 -120116.765358 -8495.7982157 65558.0736806 -8.69107252866e+18 1.99930210762e+19 9.23986367348e+18
9.57055378124e+29 0.0 -119592.398418 -4772.26979283 74387.8889304 -7.95470873202e+18 2.04214825979e+19 8.64061533437e+18
4.47658982134e+29 0.0 -123336.505433 748.252110996 77692.1718782 -6.75772591451e+18 2.0356346938e+19 8.20023462886e+18
2.98666169801e+29 0.0 -121720.853361 -7996.33849292 60485.6851603 -8.76654053829e+18 1.97930364655e+19 9.50939237059e+18
4.53672131563e+29 0.0 -118729.184738 -11968.3002389 60423.3829408 -9.3945770619e+18 1.98484908435e+19 9.59212464753e+18
3.21707456775e+29 0.0 -122557.090898 -2575.63444974 72926.2386456 -7.5317780262e+18 2.01664682461e+19 8.66493281949e+18
2.44389944609e+29 0.0 -116797.629724 -11865.3738415 65240.3810215 -9.38527887692e+18 2.0090857533e+19 9.38352019025e+18
2.18628993316e+29 0.0 -118905.939616 -5744.37541122 73152.8116353 -8.21658821905e+18 2.03646429646e+19 8.77712208805e+18
3.75600589265e+29 0.0 -121993.296537 -3176.52053587 72309.5230536 -7.56159124436e+18 2.0299334192e+19 8.69079383571e+18
1.30342722502e+30 0.0 -120388.726109 -1717.88296826 79991.7443774 -7.42336077833e+18 2.04383510407e+19 8.1655753488e+18
3.22998195032e+29 0.0 -121893.430808 -4854.63024884 68202.2247359 -8.0090179347e+18 2.01244518612e+19 8.9980435554e+18
