#mass,radius,vx,vy,vz,x,y,z
#system.get('S.I.').base('mass'),system.get('S.I.').base('length'),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),(system.get('S.I.').base('length') * (system.get('S.I.').base('time')**-1)),system.get('S.I.').base('length'),system.get('S.I.').base('length'),system.get('S.I.').base('length')
#kg,m,m * s**-1,m * s**-1,m * s**-1,m,m,m
2.7251765681e+29,0.0,-135612.757424,75474.359307,124087.269444,6.61656903277e+17,5.5373645311e+18,-8.53643369609e+18
4.95656461161e+29,0.0,-134705.843048,74733.8290876,124322.026696,4.6635025326e+17,5.59118580846e+18,-8.38086372957e+18
8.6790278836e+29,0.0,-135290.221704,75976.808022,124144.741076,6.51422431962e+17,5.53829432938e+18,-8.57178982757e+18
8.05373169894e+29,0.0,-135509.922533,75102.4973525,123574.224765,8.20634528609e+17,5.528604145e+18,-8.56255648838e+18
6.79172998494e+29,0.0,-135608.354564,75594.9900253,123861.955669,7.13410604894e+17,5.50806527316e+18,-8.55493291545e+18
3.81041006071e+29,0.0,-135249.392647,75340.0688727,124015.724959,6.26747221627e+17,5.5795158519e+18,-8.64991583733e+18
2.54526382952e+29,0.0,-134933.017225,75373.6238532,123801.834209,6.39170924393e+17,5.48921105042e+18,-8.50774421334e+18
3.64023222611e+29,0.0,-134685.787629,75486.085951,123925.682259,5.48049251592e+17,5.58487993211e+18,-8.69530597954e+18
5.78895995429e+29,0.0,-134551.427354,75892.0491492,124247.337823,5.4897086165e+17,5.47715031715e+18,-8.56609941752e+18
2.9858364008e+29,0.0,-134487.517955,75606.2687656,124310.972381,5.98168069309e+17,5.43220621231e+18,-8.5304124592e+18
7.59355520762e+29,0.0,-135227.619844,75234.3950935,124236.96971,6.93477750918e+17,5.5325631208e+18,-8.63112262627e+18
4.3586207625e+29,0.0,-134472.712398,75379.0457828,123914.200941,5.44562712903e+17,5.55911956378e+18,-8.67190324158e+18
1.00232607463e+30,0.0,-135360.488792,74808.6214632,124157.842071,6.52874001093e+17,5.5505771378e+18,-8.41616124764e+18
2.48486241505e+29,0.0,-134924.821982,76365.3204782,124539.435869,5.95831780847e+17,5.2759401583e+18,-8.6149027251e+18
3.02727298389e+29,0.0,-134743.128371,75105.5441461,124452.281423,5.58157197765e+17,5.54531122232e+18,-8.49354445082e+18
1.01506702627e+30,0.0,-134832.164097,74928.0382966,124553.178722,5.82659671225e+17,5.48091687174e+18,-8.51648645818e+18
5.28883586326e+29,0.0,-134340.687831,75494.6586298,124256.641513,5.95354882135e+17,5.54343664267e+18,-8.59788648087e+18
8.24430094824e+29,0.0,-134935.770106,74795.70074,124248.605451,5.39074285856e+17,5.57564802979e+18,-8.41770643796e+18
4.45550818151e+29,0.0,-135003.066643,75056.9100204,124151.350641,5.26001745065e+17,5.6156395538e+18,-8.42628826342e+18
5.36330557708e+29,0.0,-135360.860218,74735.0229008,124043.700625,6.89714522614e+17,5.6077487899e+18,-8.52139274886e+18
2.84259078207e+29,0.0,-135132.848397,76066.1094538,123869.49596,6.92865893667e+17,5.43745707126e+18,-8.58373839373e+18
2.72140876193e+29,0.0,-135153.83869,75038.8756824,123881.172661,6.22679671067e+17,5.52621296562e+18,-8.51294433771e+18
3.40510084796e+29,0.0,-135086.351991,75753.3404745,124339.187368,6.15585228074e+17,5.44990094074e+18,-8.41594315316e+18
2.12727072583e+30,0.0,-135328.745471,75360.5031314,123912.143838,6.38545812928e+17,5.52714625119e+18,-8.42231083237e+18
1.23562127642e+30,0.0,-135593.939723,75345.3573827,123429.542168,7.70470242893e+17,5.59636556981e+18,-8.55854242226e+18
2.43580369784e+29,0.0,-134789.902146,75545.7648533,123887.12721,7.10132123012e+17,5.53912843936e+18,-8.71146809643e+18
3.21596017067e+30,0.0,-134519.813848,75459.7788239,124110.146472,5.86883559273e+17,5.45276772744e+18,-8.52232448066e+18
4.41348262153e+29,0.0,-135292.861486,75886.8932936,124344.656823,6.81091938849e+17,5.4455470382e+18,-8.58155866731e+18
3.06724318748e+29,0.0,-134937.669761,74836.1451035,123931.92326,6.37691508319e+17,5.54204321377e+18,-8.4757390137e+18
2.31917702519e+29,0.0,-135445.231553,75143.9381808,123665.837734,7.58742391903e+17,5.63114553742e+18,-8.53250181767e+18
6.74426907306e+29,0.0,-135843.930789,75659.2439112,123994.17071,7.52134707411e+17,5.48469525272e+18,-8.58415601896e+18
2.40365224966e+29,0.0,-135127.869881,74363.4849762,123592.462288,6.59227222284e+17,5.75163067054e+18,-8.52186633595e+18
4.56315544669e+29,0.0,-135155.026034,75413.463611,123825.273373,7.26198007947e+17,5.59864557585e+18,-8.61375799334e+18
1.99398864933e+29,0.0,-134733.748196,75365.9871039,124138.921577,5.67602220934e+17,5.48217938134e+18,-8.51209347127e+18
7.45809796602e+29,0.0,-134881.869005,75302.1810045,124249.301431,5.73630269588e+17,5.56646612375e+18,-8.56334687319e+18
2.1432863579e+29,0.0,-134475.004823,75307.5956765,124480.987737,4.51753729777e+17,5.46686123293e+18,-8.50732399341e+18
3.01850195446e+30,0.0,-134615.941509,75993.0816476,124328.244171,5.96990431949e+17,5.36271400861e+18,-8.55448920916e+18
4.03840518713e+29,0.0,-134816.879795,75561.165326,124405.226959,5.92730981713e+17,5.51558619093e+18,-8.57893193026e+18
3.37063577813e+29,0.0,-135100.717512,75804.0983264,123976.067613,6.15066749589e+17,5.46652392565e+18,-8.65979050083e+18
2.00523928385e+29,0.0,-134628.171515,75241.7475847,124233.210264,5.43517018272e+17,5.55421429422e+18,-8.4837184457e+18
7.77098118272e+29,0.0,-134721.090849,75097.8144057,123785.865629,6.63973318368e+17,5.57881661609e+18,-8.7276496617e+18
5.85719368677e+29,0.0,-135384.559106,75077.6776279,124418.958926,5.74656677347e+17,5.44546312683e+18,-8.24280867578e+18
5.96706332929e+29,0.0,-135082.958017,75085.0569872,124586.224699,5.7673436218e+17,5.48788680278e+18,-8.49607400714e+18
6.83113721876e+29,0.0,-134865.998533,74850.9755869,123889.671396,5.13352318512e+17,5.63017770616e+18,-8.44600192906e+18
6.27432878515e+29,0.0,-134433.217761,75354.2458421,123946.66844,5.36767394574e+17,5.54395057545e+18,-8.60824062983e+18
2.10630407459e+29,0.0,-135023.656873,75147.1706109,123983.6875,6.28328927122e+17,5.54402458407e+18,-8.54227824463e+18
2.10299862308e+29,0.0,-135514.031913,76041.0217402,123639.012899,8.74005101369e+17,5.42493580291e+18,-8.73004011312e+18
2.07934237188e+29,0.0,-135014.690665,75177.2801956,123887.893318,5.61733734896e+17,5.51437846998e+18,-8.4953132442e+18
3.77354549427e+29,0.0,-135413.564256,74816.013671,123802.155214,6.96025637074e+17,5.51149525502e+18,-8.49774844313e+18
2.58416746278e+30,0.0,-135377.657836,75462.0094196,123508.03969,7.29569881985e+17,5.53007622223e+18,-8.55726538196e+18
4.96212974991e+29,0.0,-134957.053059,74535.0803906,123980.667601,6.63752294096e+17,5.65877774609e+18,-8.59702876526e+18
2.65114663788e+29,0.0,-135269.053519,74709.8614693,124105.935519,6.88428336597e+17,5.51841454463e+18,-8.48176275008e+18
1.59936622139e+30,0.0,-135734.834133,75306.6882194,123839.169671,7.13431038233e+17,5.50479038318e+18,-8.50888332934e+18
6.26058157238e+29,0.0,-134973.058739,75193.2220014,123989.016958,6.52452551214e+17,5.46866441848e+18,-8.5750986953e+18
3.07381966624e+29,0.0,-135230.735037,74625.9351726,123992.358733,5.63255021843e+17,5.54488187212e+18,-8.36752972411e+18
5.34678633529e+29,0.0,-135437.67553,75195.6764608,123741.218206,7.05828666984e+17,5.54563162001e+18,-8.62135319698e+18
2.31942894265e+29,0.0,-134567.19042,75579.8548236,124613.073719,5.35999667061e+17,5.49871768755e+18,-8.52797866609e+18
2.22221982765e+30,0.0,-134982.243846,74694.8923279,124202.1527,5.88517726064e+17,5.53269922169e+18,-8.45109246143e+18
5.56114431163e+29,0.0,-134911.857483,75792.9239577,124876.025988,5.17858628952e+17,5.29310278817e+18,-8.45370773729e+18
3.23758889125e+29,0.0,-134501.100956,75208.8423498,124084.087934,5.11728247025e+17,5.48650945865e+18,-8.58208388363e+18
3.7813347263e+29,0.0,-135706.829966,75688.1484504,123772.921172,7.21602170658e+17,5.5169750974e+18,-8.53365370318e+18
2.78995296468e+29,0.0,-135668.857196,74925.4197371,124011.030351,6.39932776914e+17,5.56467591656e+18,-8.35949184265e+18
2.69436663692e+29,0.0,-135537.754369,75303.559696,124192.700767,5.64571687345e+17,5.45106713628e+18,-8.36019373872e+18
2.34905558927e+29,0.0,-135109.793937,75299.5856332,123854.183787,5.34465787099e+17,5.52836036577e+18,-8.49272860161e+18
1.24475130005e+31,0.0,-135420.408407,74897.3423069,124188.024352,6.58138137082e+17,5.5854652528e+18,-8.43952052647e+18
6.52193080241e+29,0.0,-135228.29212,75580.350212,123756.241749,7.1740780213e+17,5.46081377098e+18,-8.53975179949e+18
4.74567569045e+29,0.0,-135487.341884,75258.3071054,123852.750093,7.02511758564e+17,5.52852687745e+18,-8.58108532956e+18
3.27771097076e+29,0.0,-135379.396607,75177.6846363,123900.471092,7.43000390471e+17,5.57128052991e+18,-8.66280222438e+18
2.61320086686e+30,0.0,-134690.439951,74876.3539558,123750.770443,5.85075379674e+17,5.58191623701e+18,-8.58705700456e+18
2.92720512155e+29,0.0,-134478.398782,75250.5788827,124437.433982,5.13788759286e+17,5.48693928002e+18,-8.53060139365e+18
1.47901491004e+30,0.0,-134777.572008,75315.3115901,124184.9537,6.3417415111e+17,5.44321743413e+18,-8.52743773092e+18
2.54863293888e+29,0.0,-135051.773946,75415.0669121,123808.188468,6.32801069552e+17,5.49337956638e+18,-8.62344269484e+18
2.39172232999e+29,0.0,-135552.219568,75655.0614477,124328.807653,6.28908479186e+17,5.43809106192e+18,-8.37301248909e+18
1.00410915194e+30,0.0,-134880.048527,74815.1476339,124157.820836,5.73128499049e+17,5.4992391692e+18,-8.47767367964e+18
5.72919877523e+29,0.0,-135172.720956,75066.3354854,124259.562749,5.50483265639e+17,5.44416654934e+18,-8.26992030904e+18
2.77005607781e+29,0.0,-135664.154871,74843.1313952,123534.125077,6.64308763267e+17,5.56463075618e+18,-8.56995579866e+18
3.16843440514e+29,0.0,-135457.158002,75750.0966471,124119.971689,7.3913552192e+17,5.39097388238e+18,-8.54602156158e+18
2.41994955019e+29,0.0,-135456.086842,74786.6357604,124022.563959,6.49558886011e+17,5.61009551429e+18,-8.51066318998e+18
3.81928099176e+29,0.0,-134900.605808,75151.1964394,123644.949353,6.40558908945e+17,5.59953194879e+18,-8.53893634113e+18
8.34772369476e+29,0.0,-135335.801761,75864.4787574,123977.315082,6.40099305306e+17,5.51980510224e+18,-8.60662470146e+18
3.83125130733e+29,0.0,-135492.179501,75240.9182716,123821.980402,7.10412209779e+17,5.54013750371e+18,-8.46930338522e+18
5.22608339989e+29,0.0,-135173.539661,75435.7979785,124382.729006,6.0685625018e+17,5.42055911867e+18,-8.54339354988e+18
7.91896712024e+29,0.0,-135478.003098,75008.7746241,124171.72509,7.08401919384e+17,5.50791787228e+18,-8.41521801991e+18
2.96784555625e+29,0.0,-134954.190651,75240.276732,123760.514456,6.99848134945e+17,5.5919706014e+18,-8.74832123533e+18
2.34599383484e+29,0.0,-135242.17435,75525.2645035,124185.92639,6.73445949395e+17,5.4304851413e+18,-8.57103095695e+18
4.73846369087e+29,0.0,-135220.951648,74991.7281241,123607.576143,7.25897567773e+17,5.66510674065e+18,-8.55114849612e+18
2.30916882552e+29,0.0,-134279.000768,75203.1536395,124553.62394,4.11656074515e+17,5.56331746303e+18,-8.53423269835e+18
2.25348686006e+29,0.0,-133992.258637,75290.5837454,124261.270905,4.63210951092e+17,5.5575051874e+18,-8.63936673536e+18
3.92567529005e+29,0.0,-134634.793069,75707.1078796,124076.340375,5.93562047313e+17,5.57090612629e+18,-8.56974434319e+18
2.36555091761e+29,0.0,-134998.158578,75954.8961753,124401.580996,6.38844174179e+17,5.40165663486e+18,-8.48361256629e+18
2.13058959975e+29,0.0,-135696.038557,75209.8116823,123459.216241,8.47104926118e+17,5.56207962751e+18,-8.58789572626e+18
4.71108336455e+29,0.0,-135245.640514,74919.8092199,123792.219196,6.58208549461e+17,5.57199697682e+18,-8.45424712636e+18
2.11450768422e+29,0.0,-135193.926807,74146.0840998,123938.718587,6.30868946008e+17,5.67819134524e+18,-8.35294534974e+18
1.6254441899e+30,0.0,-134642.796177,75641.8740475,124489.861765,5.8783723574e+17,5.49711840423e+18,-8.58746663707e+18
2.08154205094e+29,0.0,-135436.797049,75412.4830404,123892.152148,6.69523917452e+17,5.58339184721e+18,-8.48900623555e+18
4.61713284428e+29,0.0,-135592.661718,75120.9649137,124316.10937,6.71691893684e+17,5.39387547538e+18,-8.46172101881e+18
4.55460358866e+29,0.0,-135378.657455,74965.1427055,123457.319721,8.2108879588e+17,5.7117810061e+18,-8.73797563208e+18
3.37329809126e+29,0.0,-135539.45256,75917.6980135,124321.144527,7.23588144057e+17,5.42663854312e+18,-8.59117489465e+18
2.51363793794e+29,0.0,-135124.303335,75479.9438646,123770.103567,6.01331598646e+17,5.55048003724e+18,-8.53835078468e+18
2.35898612863e+30,0.0,-135387.021625,75762.1147578,123786.504426,7.68722855182e+17,5.51250854493e+18,-8.54474862399e+18
2.54851690507e+29,0.0,42325.9004007,12096.1277826,-20032.5665315,4.7555338906e+18,-1.67371663054e+18,-1.30330182676e+18
3.23461904009e+29,0.0,40357.2829342,13596.0961909,-19322.6925318,4.74942139309e+18,-1.54404186604e+18,-1.31630284171e+18
1.61580205828e+30,0.0,49741.917228,7458.59414652,-17129.2820622,5.08441654238e+18,-1.7842640238e+18,-1.16004688446e+18
2.33825511453e+29,0.0,45816.2190319,7559.64378382,-22234.5318825,4.86775938208e+18,-1.8681102692e+18,-1.37535167646e+18
3.13499896432e+29,0.0,43582.7014683,12251.087128,-16466.4979662,4.9686563138e+18,-1.48081630531e+18,-1.21421408668e+18
2.58169491021e+29,0.0,40785.5447775,12663.6792111,-21861.6376481,4.66062359598e+18,-1.71968691275e+18,-1.33943065231e+18
2.40802026255e+29,0.0,42808.6413989,10292.1345119,-20543.4281392,4.86724838656e+18,-1.63595988919e+18,-1.42028514613e+18
2.11673121053e+29,0.0,46028.0993103,9680.620383,-17499.3647734,5.02362343784e+18,-1.60424351232e+18,-1.27987929729e+18
2.56570455156e+29,0.0,45859.8881755,9287.62471501,-19164.0067118,4.98125231015e+18,-1.66968276967e+18,-1.33586055784e+18
3.05675354687e+29,0.0,43703.3665255,12785.6585766,-17062.038062,4.85820055055e+18,-1.59550500021e+18,-1.17100655446e+18
5.61315992893e+29,0.0,44782.5809301,12193.3641532,-15380.5670057,5.04769952684e+18,-1.4346557421e+18,-1.16383249124e+18
9.71103944564e+29,0.0,45458.9449094,10944.9106911,-18679.9060641,4.88446220229e+18,-1.72257174466e+18,-1.18863213443e+18
3.87851468771e+29,0.0,41822.3430558,13895.3402834,-17760.8757502,4.82277028088e+18,-1.52271573972e+18,-1.21794119359e+18
3.74956751705e+29,0.0,38316.093323,14572.140681,-24691.0218764,4.45460676668e+18,-1.79563858776e+18,-1.32535182214e+18
3.04309604384e+29,0.0,42661.4794119,17902.9883021,-14480.9103846,4.66285990106e+18,-1.61275738661e+18,-8.96054860833e+17
3.03848300578e+29,0.0,44513.6387149,12145.1135337,-14855.2955557,5.11622330145e+18,-1.31660069621e+18,-1.20686525998e+18
3.96529703006e+29,0.0,46478.3778138,11659.8801653,-16216.1360558,4.94043600294e+18,-1.67027117464e+18,-1.09520097493e+18
3.5176198836e+29,0.0,52840.4037123,6280.95834229,-15135.4209767,5.46675891657e+18,-1.52067283246e+18,-1.23688840426e+18
2.17331146647e+29,0.0,39723.5611827,13908.9999395,-18409.1255691,4.757981804e+18,-1.4911093e+18,-1.29372198458e+18
2.57748139586e+29,0.0,46588.1324777,9550.58301742,-17583.0028464,5.05003193085e+18,-1.61514791162e+18,-1.24551193395e+18
3.74892508632e+29,0.0,43261.3024163,12229.8456844,-16307.7594912,4.98489779032e+18,-1.41887812212e+18,-1.24921164107e+18
2.24972569487e+29,0.0,51988.4447425,4212.82194256,-18751.0791298,5.38097430332e+18,-1.66828899747e+18,-1.44992326026e+18
9.11822652719e+29,0.0,47756.8138799,10260.6487885,-17746.5304593,4.89165696877e+18,-1.81980589322e+18,-1.08760770449e+18
2.85287185002e+29,0.0,41530.0317857,15616.4268234,-18580.3193312,4.6507101817e+18,-1.6544792878e+18,-1.11366792752e+18
2.02530221028e+29,0.0,47396.8271959,10738.2627845,-15239.6565549,5.05069385296e+18,-1.62093595296e+18,-1.07070853341e+18
2.92969705293e+29,0.0,38974.2379455,14602.8196905,-20141.0719613,4.6360634871e+18,-1.58231585231e+18,-1.30750766786e+18
3.67123520592e+29,0.0,47172.1674397,9267.35945682,-16626.9525281,5.21107752321e+18,-1.43780870516e+18,-1.32441145757e+18
2.3414297501e+29,0.0,43622.4320957,12412.0894438,-17831.4515953,4.88710207794e+18,-1.5760197649e+18,-1.23370251842e+18
8.12823117888e+29,0.0,48378.9682304,5642.15198763,-20585.0136753,5.12816831849e+18,-1.75054030196e+18,-1.47592758578e+18
7.50222368687e+29,0.0,48062.6344715,8721.87165708,-18686.8468941,5.0489849527e+18,-1.72617386169e+18,-1.25242405309e+18
2.20297629766e+29,0.0,45857.0153786,10776.7949885,-19672.7864217,4.82514407142e+18,-1.77469215154e+18,-1.2082264588e+18
4.60290251335e+29,0.0,44748.1067852,12056.3501454,-17322.9757862,4.90508766993e+18,-1.62742666012e+18,-1.17872867856e+18
3.62154526803e+29,0.0,42350.9138289,13737.9268579,-17392.3825079,4.82122494808e+18,-1.56014235544e+18,-1.17314651096e+18
2.22381647676e+29,0.0,39476.5399604,15397.6061614,-18695.1364823,4.66005439247e+18,-1.55829572339e+18,-1.2068471882e+18
2.54327821888e+29,0.0,47930.9534927,8414.16507734,-18681.6898745,4.969346679e+18,-1.81548713256e+18,-1.214174905e+18
8.52266607169e+29,0.0,39537.0363988,16412.1557788,-19770.4801649,4.57654171434e+18,-1.64334918929e+18,-1.17418002028e+18
2.07199945171e+29,0.0,48088.9497307,10770.7333959,-12762.7925009,5.2457767342e+18,-1.39074828066e+18,-1.04932593883e+18
9.3647583862e+29,0.0,48757.893792,7641.88939301,-17615.4855278,5.22788554548e+18,-1.57187897366e+18,-1.34369161349e+18
5.26618183782e+29,0.0,39914.8078598,17274.6638775,-15457.791849,4.69854565981e+18,-1.46718735519e+18,-1.04022917236e+18
2.72407416087e+29,0.0,39477.0498481,11876.8931463,-24882.2366487,4.53960401087e+18,-1.8224485519e+18,-1.41380184393e+18
2.04948601486e+29,0.0,42625.1621517,11950.3126108,-21612.4547196,4.70230560136e+18,-1.77207375235e+18,-1.30560210341e+18
2.4027982448e+29,0.0,44291.1395161,12351.7220128,-17659.9506391,4.81392425045e+18,-1.6934348968e+18,-1.12438467076e+18
9.98819422695e+29,0.0,39221.0728518,11646.1567763,-20025.4312748,4.85472800956e+18,-1.39318403043e+18,-1.5504219235e+18
1.85413086828e+30,0.0,39358.4642994,13340.3693247,-20551.9680384,4.67297130564e+18,-1.60812427121e+18,-1.35369222124e+18
2.42869480728e+29,0.0,53113.7088878,5159.40451507,-16572.8025276,5.42890991364e+18,-1.63590914344e+18,-1.28369401173e+18
1.01101279149e+30,0.0,45990.4221721,10642.1368142,-17730.3191092,4.88551636631e+18,-1.7263690846e+18,-1.15090498197e+18
3.76897464825e+29,0.0,45338.9695176,11410.4706821,-15281.1134373,5.08258485253e+18,-1.4389174786e+18,-1.18946627968e+18
2.22640402916e+29,0.0,42964.7616839,11000.8252369,-20307.1376126,4.80765165373e+18,-1.68437369448e+18,-1.33126365786e+18
2.58052216286e+29,0.0,45831.0462647,8477.74152633,-19717.8666753,4.98754636654e+18,-1.70252140483e+18,-1.37072359851e+18
3.14941514316e+29,0.0,45798.9268624,7526.21119073,-20469.2569299,5.0592925729e+18,-1.6380396029e+18,-1.50240543085e+18
3.602786119e+29,0.0,45128.5578424,11082.5127648,-17914.1224164,4.92284069743e+18,-1.63955990129e+18,-1.22968303798e+18
5.66850385848e+29,0.0,43104.2068441,10889.4471813,-20128.050882,4.82517205607e+18,-1.67154560571e+18,-1.35143731812e+18
2.46485296123e+29,0.0,44098.3536251,13485.6404472,-14239.1984835,4.9640675514e+18,-1.47251492441e+18,-1.05455602032e+18
3.35595638263e+29,0.0,48480.7307826,6220.42864396,-19618.9738185,5.16694348404e+18,-1.68706073053e+18,-1.44747313365e+18
7.77279874443e+29,0.0,42139.1518685,13699.9471381,-21161.9209282,4.60584122606e+18,-1.77867780475e+18,-1.19426749608e+18
2.77917862297e+29,0.0,39274.1950997,11954.2737102,-20832.8681936,4.76051304989e+18,-1.5337022584e+18,-1.48322622528e+18
4.18192397781e+29,0.0,44573.8847218,7269.47593714,-22195.4083,4.94102014486e+18,-1.73548687575e+18,-1.53965574567e+18
2.77066196358e+29,0.0,56182.6961537,-398.153590894,-20916.1900472,5.56739685765e+18,-1.84336917333e+18,-1.60867181254e+18
2.36205033898e+29,0.0,52516.4722102,5199.21636893,-17180.9133571,5.37575105651e+18,-1.67174288054e+18,-1.30480785462e+18
2.09909141707e+29,0.0,44366.1495123,9729.0516464,-20658.1734441,4.85336905156e+18,-1.73882398841e+18,-1.35822862346e+18
2.49165240568e+29,0.0,45049.7389497,9049.76312665,-18526.1178361,5.13803385831e+18,-1.41675241614e+18,-1.4986135414e+18
2.52252888687e+30,0.0,44288.2381587,7807.26853702,-23467.0684333,4.76093710955e+18,-1.91209676059e+18,-1.4048027982e+18
2.43638907416e+29,0.0,48528.5732782,8110.7540839,-19969.8507252,4.79898109043e+18,-1.987002566e+18,-1.12353077819e+18
2.51672334195e+29,0.0,44792.1287698,14593.8948297,-16078.8885562,4.75484435097e+18,-1.70424533447e+18,-9.95875144442e+17
4.34842334408e+29,0.0,46031.9134111,10446.3425781,-17713.3340747,4.8590954856e+18,-1.77137697788e+18,-1.13427888398e+18
2.42958062469e+29,0.0,44598.1581231,10019.8804023,-18771.2909753,5.00013862679e+18,-1.56350580634e+18,-1.355047731e+18
3.69127926937e+29,0.0,42419.1746039,11526.1986542,-19870.8237374,4.81078426396e+18,-1.64747178143e+18,-1.33585512327e+18
2.0071786915e+29,0.0,37023.7137496,15490.321778,-20750.7070115,4.57564787197e+18,-1.54595910771e+18,-1.34964872294e+18
2.65306244478e+29,0.0,46806.6750908,8575.96388901,-19761.8008755,4.88460152544e+18,-1.84886560063e+18,-1.23402863922e+18
2.09920286366e+29,0.0,43741.5411362,13703.4073255,-16463.7497083,4.82254366669e+18,-1.6198707836e+18,-1.07954539432e+18
3.72976866642e+29,0.0,39867.1112447,15374.1864921,-18514.4255514,4.67465757634e+18,-1.56471594326e+18,-1.20786304016e+18
2.8502057215e+29,0.0,47896.9528421,4724.80014133,-22056.636759,5.08718266391e+18,-1.81763313488e+18,-1.54784837615e+18
6.49422296757e+29,0.0,39295.2148128,16349.5136122,-19134.8983055,4.62691323321e+18,-1.5706001262e+18,-1.19349814493e+18
3.57618752238e+30,0.0,40834.493955,11555.6375522,-18523.5550323,4.94891898251e+18,-1.34536886668e+18,-1.49271510974e+18
2.8511689407e+29,0.0,43616.1019368,10659.2646859,-19951.6853073,4.86678770992e+18,-1.67358911707e+18,-1.34848073308e+18
2.5168502732e+29,0.0,43343.9642092,13497.3428632,-20307.0675679,4.66399266202e+18,-1.77412506856e+18,-1.16598625884e+18
1.1333315473e+30,0.0,52353.9766101,2023.50755729,-20593.6149486,5.27731737381e+18,-1.89811653402e+18,-1.46482281173e+18
2.26046433537e+29,0.0,38521.640228,17539.0513334,-17057.6106389,4.63248837502e+18,-1.48085728615e+18,-1.13920240159e+18
3.64440884293e+29,0.0,37331.5102829,15286.5272961,-22649.2668188,4.52067345993e+18,-1.653204047e+18,-1.34573040864e+18
4.32294791786e+29,0.0,42766.9692259,13411.2237769,-17166.2556047,4.84221554685e+18,-1.55634164648e+18,-1.16946646292e+18
6.91791368005e+29,0.0,46471.5157481,8865.74409076,-19369.4929175,4.96255145146e+18,-1.7391701883e+18,-1.29152242588e+18
2.44878606586e+29,0.0,43372.2488399,15737.8919178,-15106.4531434,4.74868371959e+18,-1.60309345513e+18,-9.76378436899e+17
2.33402467299e+29,0.0,49651.8003178,8828.63701191,-17721.8000751,4.80106720935e+18,-1.9888669982e+18,-9.89423966658e+17
6.66886131776e+29,0.0,50135.2236219,7622.23096504,-16147.451244,5.23599104522e+18,-1.63460588064e+18,-1.20191945238e+18
8.03500043499e+29,0.0,47133.6889135,11883.3260155,-14742.0109266,4.92280660607e+18,-1.70069894092e+18,-9.88134724167e+17
2.60473413198e+29,0.0,49393.0114415,5621.34089913,-20247.4487532,4.99999522501e+18,-1.9297301055e+18,-1.27974064424e+18
2.09288213158e+29,0.0,42954.9603091,13516.6907921,-17757.4290946,4.77952859954e+18,-1.63039513035e+18,-1.1541202757e+18
4.35435981386e+29,0.0,42581.4001245,9141.90774646,-21945.9975681,4.8448873287e+18,-1.6900017448e+18,-1.50946637306e+18
2.26396855952e+29,0.0,37828.862203,14482.2640342,-20746.9823891,4.63599382986e+18,-1.55142697078e+18,-1.37397411234e+18
4.89649971657e+30,0.0,42973.6651528,11698.9457796,-19827.7339939,4.82890386256e+18,-1.65128820955e+18,-1.30230081465e+18
4.57797454108e+29,0.0,48103.4792753,6046.55293985,-20414.5060152,5.05781770116e+18,-1.80218040699e+18,-1.40565368251e+18
4.109151695e+30,0.0,48527.2628167,8441.34835269,-17842.2124433,4.98203870742e+18,-1.81569136845e+18,-1.15777015017e+18
2.54994508461e+29,0.0,47846.385272,6331.29571691,-20248.777944,5.04249746106e+18,-1.79990273908e+18,-1.37365702988e+18
5.07610048789e+29,0.0,44147.8819334,14848.5586678,-19154.5656519,4.60994877137e+18,-1.81883831554e+18,-1.05144950017e+18
2.14708937856e+29,0.0,49515.0642808,5731.24947286,-19213.0476903,5.07981068291e+18,-1.84410289239e+18,-1.28848552314e+18
4.29376314333e+29,0.0,42825.0744741,10790.3720682,-19377.4809777,4.8911503038e+18,-1.5832896069e+18,-1.39597524851e+18
3.85644702792e+29,0.0,36914.2990097,14944.9277767,-19614.1650857,4.65894158068e+18,-1.45080035094e+18,-1.3749214809e+18
8.40922297149e+29,0.0,42163.3157778,12738.5099373,-19695.7205256,4.71704636439e+18,-1.69156137033e+18,-1.23822805916e+18
2.62310083473e+29,0.0,42007.8191588,10606.5466187,-19793.3533556,4.93810608462e+18,-1.47572775539e+18,-1.50084879732e+18
3.6988905117e+29,0.0,42930.4885761,11288.7987527,-19848.5124381,4.8361488508e+18,-1.65692777722e+18,-1.3438716693e+18
5.01338561131e+29,0.0,41562.8542837,10545.2466462,-20933.0202492,4.83291503964e+18,-1.6120648925e+18,-1.46670370173e+18
8.85713279149e+29,0.0,38874.3067281,19200.6864947,-14849.1818206,4.63121480728e+18,-1.45414284012e+18,-9.79994841894e+17
1.40480579058e+30,0.0,45265.7505702,11317.8890369,-19316.8010331,4.77968607825e+18,-1.79723538076e+18,-1.17543443086e+18
4.61229724241e+29,0.0,38036.3128258,14482.2183303,-21236.5337368,4.60792469182e+18,-1.59599727252e+18,-1.37782164667e+18
1.48223386842e+30,0.0,44898.0351847,10362.188176,-18637.5221302,4.95311845497e+18,-1.61581279235e+18,-1.29128801424e+18
3.38835260222e+29,0.0,44821.4676749,9537.86652812,-19014.4633071,5.01087792096e+18,-1.57989486394e+18,-1.392125926e+18
2.23917489205e+29,0.0,39490.1728541,16220.4260336,-17308.3671828,4.67757267323e+18,-1.51665629242e+18,-1.16272632741e+18
