#mass radius vx vy vz x y z
#kg m m * s**-1 m * s**-1 m * s**-1 m m m
2.46923231445e+29 0.0 -118297.1729 -8605.84935467 68407.5249928 -8.82498187168e+18 2.01232176422e+19 9.14747382967e+18
2.08185446402e+29 0.0 -117421.079349 -11469.2355062 66173.5398861 -9.34543706126e+18 1.99288897115e+19 9.31159732387e+18
2.04860306816e+29 0.0 -119215.572941 -11241.3081833 58381.9970509 -9.45817739605e+18 1.979175225e+19 9.70493784692e+18
1.26269017732e+30 0.0 -120697.747124 -5816.08657545 67476.9809811 -8.22703875722e+18 2.02392340435e+19 9.11995567664e+18
2.64173312649e+29 0.0 -124357.01794 -5119.75660011 62775.0331072 -7.92648138803e+18 1.98028064067e+19 9.19429945281e+18
6.82188363426e+29 0.0 -122589.409634 -254.584098421 77943.8405591 -6.97647098987e+18 2.03955626372e+19 8.20692234759e+18
5.17632624114e+29 0.0 -121971.630544 -4144.14763867 67763.8463996 -7.90469483738e+18 2.02006037314e+19 9.0211520322e+18
2.51741218734e+29 0.0 -121946.959251 549.785445884 78863.1940976 -7.00545755091e+18 2.04313265393e+19 8.17034791594e+18
2.44992653769e+29 0.0 -115039.35057 -16232.787781 58323.6283184 -1.03449529969e+19 1.97743262409e+19 9.83317184783e+18
2.89052313697e+29 0.0 -119224.425002 -9011.33310383 64265.9984531 -8.91395680848e+18 2.0035946119e+19 9.33074838739e+18
6.3513057905e+29 0.0 -117663.808195 -12306.1960967 62131.8964719 -9.5362562489e+18 1.9879192651e+19 9.52759732694e+18
7.31334537204e+29 0.0 -120948.470006 -3329.32738592 71160.5284141 -7.79046738402e+18 2.0381887476e+19 8.81220994541e+18
2.40608275158e+29 0.0 -119244.505944 -6367.48917053 74568.7178712 -8.07037403415e+18 2.04302946572e+19 8.57337526184e+18
7.24861453476e+29 0.0 -120894.853638 -3715.47573434 74451.1084304 -7.71383527267e+18 2.0401808589e+19 8.53725825225e+18
2.57879750375e+29 0.0 -114727.46191 -11997.2989657 68918.7739205 -9.4765117658e+18 2.03204083546e+19 9.16949249945e+18
4.23622624518e+29 0.0 -112892.201582 -16220.8549075 62527.2371307 -1.04058730605e+19 2.00039972091e+19 9.67596822314e+18
2.67622780297e+29 0.0 -117999.305307 -12181.9351372 62763.8569482 -9.45740603166e+18 1.98404173013e+19 9.4765064756e+18
2.58189479366e+29 0.0 -118608.524033 -7286.02016321 73156.6907736 -8.38396808837e+18 2.02302498953e+19 8.7104490692e+18
2.09131689253e+29 0.0 -119497.275646 -11402.7905827 58467.4152959 -9.3893491731e+18 1.97531030069e+19 9.66669250355e+18
4.03583619485e+29 0.0 -122728.854432 -2077.61610254 72193.0401962 -7.56116624208e+18 2.01243569688e+19 8.70692750322e+18
2.82077344821e+29 0.0 -120250.657588 -1123.84653819 79527.2790424 -7.34924714297e+18 2.05937866202e+19 8.16446455875e+18
1.42568732902e+31 0.0 -123100.854317 2315.99689219 82081.6159569 -6.4870961541e+18 2.04599634225e+19 7.80269214856e+18
2.58894154414e+30 0.0 -120914.696771 199.597953739 81911.909284 -6.97322617188e+18 2.06237897817e+19 7.88892781187e+18
2.82996972394e+29 0.0 -117863.895283 -9162.72076694 65779.3502513 -9.01097310117e+18 2.01260672051e+19 9.31644022615e+18
2.05020243319e+29 0.0 -117801.24278 -14215.0011668 57961.8269234 -1.00120193371e+19 1.95271096487e+19 9.80181941887e+18
2.12279903077e+29 0.0 -121784.419056 -8878.45741267 59512.2124445 -8.87544373273e+18 1.97139602214e+19 9.52515981508e+18
2.06636318689e+29 0.0 -116850.68268 -9730.49902122 73462.2197279 -8.94976141106e+18 2.01855246938e+19 8.80047433881e+18
2.24403378636e+29 0.0 -120357.273455 -10236.2550538 60934.8330897 -9.19589858812e+18 1.96785867471e+19 9.52828636365e+18
4.41255938748e+29 0.0 -116092.871571 -16096.0303822 54863.6819495 -1.04501882487e+19 1.95830848046e+19 1.00035894429e+19
2.52906899509e+29 0.0 -115307.381599 -12620.6671752 66512.8812569 -9.55397056164e+18 2.01993251541e+19 9.31320243919e+18
5.6979589089e+29 0.0 -117997.160733 -14223.2795317 54820.5450731 -1.00253877667e+19 1.959608662e+19 9.92168039376e+18
1.1805337196e+30 0.0 -120676.238603 -1457.36967246 80649.5025764 -7.19467231285e+18 2.05762850707e+19 7.99301012943e+18
1.51361267103e+30 0.0 -122758.470463 -3853.51420921 67090.4869631 -7.91368459431e+18 2.00357551311e+19 9.04864510179e+18
2.23583642773e+29 0.0 -116958.935866 -13319.5409953 60816.440956 -9.74000817757e+18 1.98504515937e+19 9.62903639572e+18
8.56497289108e+29 0.0 -119758.147012 -12020.3644624 58023.8511205 -9.49369125579e+18 1.96318638846e+19 9.68513835521e+18
2.17009978935e+29 0.0 -127987.929684 3601.70614394 72111.53691 -6.29242586156e+18 1.99053609165e+19 8.49420411331e+18
3.03127205033e+29 0.0 -122334.296451 3.87820716322 77075.0195427 -7.10914126505e+18 2.03443729041e+19 8.32686901662e+18
4.28719299615e+29 0.0 -117028.365525 -15503.5366337 55116.905753 -1.03094427485e+19 1.94979125501e+19 9.97158044647e+18
3.9868622417e+29 0.0 -119896.90014 -11678.8742413 56488.216376 -9.53257317852e+18 1.96013536723e+19 9.77898464353e+18
2.89792299138e+29 0.0 -119448.78958 -6112.74858571 69439.0668885 -8.34393002061e+18 2.02549415336e+19 8.9987455491e+18
2.12923444732e+29 0.0 -120698.999019 -5583.9723227 72037.2172025 -8.16174948685e+18 2.01108713743e+19 8.78518416404e+18
8.16266271171e+29 0.0 -121423.791732 -4496.33269991 69642.4178669 -8.02470282426e+18 2.01209330838e+19 8.92886299067e+18
2.8589892366e+29 0.0 -123445.63328 -1370.89787252 71731.134842 -7.3038968422e+18 2.01812748998e+19 8.68686145958e+18
4.31043970836e+29 0.0 -121119.799316 -10713.8846432 56155.9153199 -9.26613727007e+18 1.96293590814e+19 9.72431564204e+18
6.45279530114e+29 0.0 -123295.737105 1589.7973191 80194.1401847 -6.74296455764e+18 2.02676841721e+19 8.03411168594e+18
2.75792068114e+29 0.0 -118898.559852 -12639.7267309 59280.0775183 -9.63682955972e+18 1.96047940262e+19 9.6749162708e+18
1.99612814291e+29 0.0 -117127.632068 -14379.7338429 57898.7405681 -1.00195796333e+19 1.96733963502e+19 9.8067205519e+18
2.95852166056e+29 0.0 -120160.546235 -9257.23160572 61756.6558619 -9.00267762742e+18 1.98457120613e+19 9.45648621232e+18
2.09512471188e+29 0.0 -122172.713272 -2544.31943845 71179.341811 -7.5892257021e+18 2.02837661505e+19 8.7714939842e+18
2.05234967468e+29 0.0 -120764.541977 -4295.07309365 70076.6663875 -8.03369448396e+18 2.02602259984e+19 8.91706897766e+18
3.49224947734e+29 0.0 -122241.51144 -3276.29359698 71525.9677129 -7.80745074314e+18 2.00481769353e+19 8.79227069737e+18
6.01610426719e+29 0.0 -122559.339575 -1508.83906116 76111.5386934 -7.28084801513e+18 2.0251910334e+19 8.38259350312e+18
6.28567483851e+29 0.0 -121651.106943 -1743.42668859 76708.8146953 -7.44931264841e+18 2.02819534809e+19 8.3961445029e+18
2.9524189859e+29 0.0 -114010.333548 -13747.8472957 66119.6958846 -9.84271695661e+18 2.02265612928e+19 9.38435695518e+18
4.86308853781e+29 0.0 -122295.832117 -2892.57193627 69225.585168 -7.66509843174e+18 2.02461535826e+19 8.89759614623e+18
3.01742845694e+29 0.0 -125004.167072 -2327.20099456 65511.0399813 -7.38463436805e+18 1.99685901846e+19 9.01612647266e+18
7.71540762e+29 0.0 -115299.38022 -10816.0782533 71977.2724498 -9.22213031782e+18 2.03124752681e+19 8.94402655247e+18
7.01504312725e+29 0.0 -121982.683958 -4124.64194075 72340.07703 -7.81709909878e+18 2.00826646127e+19 8.71299396843e+18
2.07767539368e+29 0.0 -115508.103028 -14102.3740347 61301.8268645 -9.98008877582e+18 1.99171553386e+19 9.67557493416e+18
2.23650906787e+29 0.0 -119835.84088 -13024.0361804 52844.2264723 -9.84953619222e+18 1.94710681158e+19 9.95820312259e+18
1.6770485597e+30 0.0 -113047.641904 -17574.6998475 59563.7609596 -1.06701199283e+19 1.98137662431e+19 9.83980784225e+18
1.98994398604e+29 0.0 -120875.747606 -1377.44452133 79466.5528981 -7.29643662257e+18 2.04585571672e+19 8.15629206289e+18
3.08050297568e+29 0.0 -121910.886956 -9799.26018867 56206.8493434 -9.14939368336e+18 1.95730070184e+19 9.7089087674e+18
9.57055378124e+29 0.0 -114829.46169 -17669.195183 53121.9440592 -1.06965177607e+19 1.96395887602e+19 1.00958861727e+19
4.47658982134e+29 0.0 -117450.670789 -12013.6397495 64441.6709688 -9.46763677137e+18 1.9893053314e+19 9.40601540476e+18
2.98666169801e+29 0.0 -122282.931748 -1246.95561797 73760.0247912 -7.32068935013e+18 2.03381453071e+19 8.57731300694e+18
4.53672131563e+29 0.0 -120595.428336 -4608.79659593 69625.3569028 -8.08996276726e+18 2.02666962533e+19 8.95354378806e+18
3.21707456775e+29 0.0 -119154.849668 -11133.5158972 59569.1464663 -9.41788999274e+18 1.97504502586e+19 9.6499923966e+18
2.44389944609e+29 0.0 -120916.126052 -9319.14755395 60308.2258774 -9.02585227555e+18 1.97232658162e+19 9.53104254821e+18
2.18628993316e+29 0.0 -122809.059611 -2002.66630499 71926.2441716 -7.46474174167e+18 2.01813566208e+19 8.70380777247e+18
3.75600589265e+29 0.0 -125058.718173 -2682.81618455 64842.4927478 -7.43694120828e+18 1.99666071421e+19 9.04210795164e+18
1.30342722502e+30 0.0 -114005.899853 -15526.1379214 62373.74785 -1.02059708513e+19 1.99989961103e+19 9.63971991228e+18
3.22998195032e+29 0.0 -123776.446895 1039.24357172 77453.4731689 -6.75002604131e+18 2.02895368566e+19 8.20604486448e+18
7.55327750075e+29 0.0 -117734.420367 -11652.9270097 61280.4846688 -9.4694923773e+18 1.99110086584e+19 9.590056139e+18
3.65851366093e+29 0.0 -117573.093681 -8569.18424767 71970.1489688 -8.78500918964e+18 2.02267433778e+19 8.88511018106e+18
5.55129736671e+29 0.0 -117259.170695 -14698.6393229 57823.4984025 -9.93748862988e+18 1.97602698121e+19 9.75911164033e+18
2.94004453291e+29 0.0 -119581.679882 -1146.86662166 82823.5027804 -7.30549614316e+18 2.06407609471e+19 7.86854921852e+18
3.35697308943e+30 0.0 -123295.853972 -468.045542521 74877.0627998 -7.17028686781e+18 2.02183398101e+19 8.47343496017e+18
2.75452471345e+29 0.0 -125758.523303 -2139.4245429 62288.6065002 -7.47684108545e+18 1.98806871856e+19 9.14150034608e+18
3.87906636318e+29 0.0 -121107.815115 -4450.15564589 68355.1918026 -8.06775839604e+18 2.02108424198e+19 9.02363183675e+18
2.21159976552e+29 0.0 -119311.569627 -5428.57992618 74737.905354 -8.08232260178e+18 2.03456226485e+19 8.58883838512e+18
4.65858027445e+29 0.0 -122434.827859 -1754.37283545 74510.2504343 -7.34925312769e+18 2.02807549464e+19 8.51310011286e+18
3.24205375425e+29 0.0 -116783.396936 -15511.9504338 57330.7484009 -1.01762901415e+19 1.96234612025e+19 9.83097930127e+18
2.70812542863e+29 0.0 -115965.2068 -12115.165704 66927.292497 -9.44141712266e+18 2.01546022249e+19 9.26906711591e+18
3.51578058624e+29 0.0 -122400.803375 -1545.63555893 74113.4782307 -7.35594022561e+18 2.02749682797e+19 8.55388244318e+18
2.66263779189e+29 0.0 -121557.749149 -4812.66703689 69173.5181215 -8.0206620194e+18 2.01306169694e+19 8.93656058707e+18
2.18134432888e+29 0.0 -123711.675834 -2182.75856314 68651.5252454 -7.47538972803e+18 2.0076788251e+19 8.89462944858e+18
2.06901563118e+29 0.0 -116470.791231 -16465.6134 54526.3443453 -1.04655854789e+19 1.95029885309e+19 1.00039654272e+19
2.60655643415e+29 0.0 -115364.979646 -13143.4206601 65524.0450664 -9.78051787858e+18 2.00065219635e+19 9.42281009667e+18
2.11719536924e+29 0.0 -122320.419812 316.198685973 80721.014032 -6.83960595389e+18 2.0452756324e+19 7.95424588414e+18
5.1863135974e+29 0.0 -123755.183972 546.283009973 77683.695525 -6.9534232844e+18 2.01261877342e+19 8.25052029268e+18
2.31251983988e+29 0.0 -125801.895972 3366.20773806 77794.5622301 -6.31266999748e+18 2.01088154773e+19 8.12846936354e+18
2.43903090093e+29 0.0 -121650.899617 -5900.27519052 67898.8127177 -8.23638438218e+18 1.99846745789e+19 9.02647471462e+18
8.46722700606e+29 0.0 -124204.765467 1879.55555974 76102.5425005 -6.64954246555e+18 2.02901120409e+19 8.29773608309e+18
7.26674068259e+29 0.0 -112313.40816 -18220.1003646 59674.1980195 -1.07866481036e+19 1.98425297509e+19 9.85652975375e+18
7.3944569008e+29 0.0 -115961.932228 -15690.6722276 55455.9004394 -1.03583483247e+19 1.96636406208e+19 9.97283972378e+18
2.04729782038e+29 0.0 -119866.951571 -6192.1486798 67461.4094786 -8.38384888095e+18 2.01988154633e+19 9.13250442201e+18
2.20226806943e+29 0.0 -117935.309216 -15283.1998322 52729.5219136 -1.02705275333e+19 1.94604424563e+19 1.00285044432e+19
2.05720854676e+30 0.0 -117511.737658 -15729.9617704 51380.1813569 -1.03290828866e+19 1.95288974037e+19 1.00853438533e+19
7.6969957428e+29 0.0 -120610.135718 -8375.0037541 66912.4010382 -8.64866922026e+18 1.98897356208e+19 9.1455247095e+18
3.4283842549e+29 0.0 -115842.470656 -11517.4778426 68537.8708323 -9.36337225897e+18 2.0170858601e+19 9.18798450384e+18
2.77055069091e+29 0.0 -121385.854401 -6386.41025367 63465.5583053 -8.63181608804e+18 1.97804449262e+19 9.3272339107e+18
2.05284192884e+29 0.0 -120351.979697 -266.405225338 80748.5800943 -7.09721197378e+18 2.06722363939e+19 8.025553373e+18
3.26224365345e+29 0.0 -124176.858266 133.546748976 75193.5969453 -6.91155096174e+18 2.02007525203e+19 8.38394338056e+18
2.97415576907e+29 0.0 -120911.222911 -3083.81436444 71098.0669071 -7.76751089267e+18 2.04357468486e+19 8.81280549401e+18
3.29185560614e+29 0.0 -123744.140029 -6947.8089979 59735.1770126 -8.32987867383e+18 1.97497807396e+19 9.40120309511e+18
2.26614073527e+29 0.0 -121643.457781 -3384.83635472 69698.3336454 -7.77681400687e+18 2.02655960811e+19 8.90097574833e+18
2.18651840695e+29 0.0 -120115.375447 -4183.46125613 71201.1978015 -8.00327776967e+18 2.03965364337e+19 8.84032775868e+18
2.08146507793e+29 0.0 -122658.832425 -2644.20120799 71031.320914 -7.55734819135e+18 2.01749253039e+19 8.76733051553e+18
2.18355668262e+29 0.0 -123103.42711 -1962.01243297 72724.8923519 -7.43524936384e+18 2.0134729355e+19 8.64053399921e+18
2.05190487765e+29 0.0 -119854.899525 -6770.76581539 66568.2632227 -8.48477274199e+18 2.01439880764e+19 9.19176499535e+18
4.17438141683e+29 0.0 -117988.067685 -11587.3852702 65605.2450272 -9.31541649842e+18 1.98380698329e+19 9.32620828189e+18
3.07148447766e+29 0.0 -119296.833531 -12797.7560004 53661.3355262 -9.81484382498e+18 1.95707218433e+19 9.93369021835e+18
2.27342833365e+29 0.0 -117815.651918 -10959.6192127 66568.8809287 -9.21692613542e+18 1.99653486521e+19 9.25773187883e+18
2.57076871488e+29 0.0 -120914.529151 -6456.81938385 64425.9379325 -8.5457294102e+18 2.00248407641e+19 9.28034401258e+18
2.71269509215e+29 0.0 -120014.527222 -11046.3203366 58659.4126571 -9.28024262851e+18 1.97491746482e+19 9.62890089805e+18
3.47274334705e+29 0.0 -124804.231479 813.445707094 72758.5262395 -6.81301082112e+18 2.01719302105e+19 8.54183456012e+18
2.05948111451e+29 0.0 -124018.390702 652.735541056 76919.0041092 -6.78939031542e+18 2.0254161709e+19 8.24098368683e+18
9.16098844675e+29 0.0 -120934.475939 -5834.85794173 69225.0077002 -8.21826800187e+18 2.01028489112e+19 8.96288130807e+18
3.10271125858e+29 0.0 -118180.635695 -12427.86866 61102.8059179 -9.50974266308e+18 1.98343347432e+19 9.5621099638e+18
2.6827008691e+29 0.0 -116475.108591 -13098.4278892 61979.6496886 -9.82239340578e+18 1.98342969791e+19 9.62422251776e+18
2.9390917098e+29 0.0 -124281.716517 3334.4289818 79855.401438 -6.34524545163e+18 2.03509790062e+19 7.97748054383e+18
3.23230023845e+29 0.0 -122625.721255 1300.16069008 80825.1373204 -6.66363961117e+18 2.04776254675e+19 7.90873038793e+18
3.29478110486e+29 0.0 -128353.340503 698.4215438 64623.8121929 -6.76488486491e+18 1.97915437763e+19 8.92653307762e+18
3.63464395513e+29 0.0 -112880.531421 -13314.0954609 69232.5619888 -9.76414928554e+18 2.04545252231e+19 9.18017540951e+18
4.82591337325e+29 0.0 -119185.403716 -1667.03813141 79389.8144489 -7.48270604774e+18 2.06879137963e+19 8.18862249468e+18
2.18012121931e+29 0.0 -115434.288468 -14939.5942566 58926.5820014 -1.01633020145e+19 1.98650804294e+19 9.79706771798e+18
3.26820540457e+29 0.0 -123484.621728 131.434140461 76474.4174217 -6.92894179115e+18 2.02958399755e+19 8.2934193033e+18
5.16462792648e+29 0.0 -115262.67803 -12288.2612344 67862.213747 -9.42620327607e+18 2.03066681015e+19 9.19109639672e+18
2.16677916032e+29 0.0 -117799.460904 -13742.5510428 57108.5190403 -9.82373958169e+18 1.97494881318e+19 9.79283025736e+18
2.78022143086e+29 0.0 -115343.827229 -12974.2461669 65981.9627975 -9.75792401109e+18 1.99984228633e+19 9.4077994433e+18
9.72612055961e+29 0.0 -123193.59857 2477.54358154 79575.7856265 -6.51263688761e+18 2.0481145998e+19 8.03053118341e+18
2.69778329991e+29 0.0 -124183.186616 -4866.71858994 61506.6925078 -8.12235655441e+18 1.97831100534e+19 9.32011867413e+18
5.2897321367e+29 0.0 -115537.979604 -18048.6294526 50383.6535378 -1.07859816187e+19 1.95109884632e+19 1.01891180604e+19
3.60032233293e+29 0.0 -117502.40138 -7931.96009589 71649.3867083 -8.69869304486e+18 2.02789177639e+19 8.8938910721e+18
2.67790099493e+29 0.0 -121442.730837 -3449.6032505 72119.6471395 -7.83367644712e+18 2.02299410087e+19 8.72942212071e+18
2.0748621498e+29 0.0 -120413.970563 -499.768602913 79970.2372223 -7.13279137165e+18 2.06693894595e+19 8.0896235624e+18
1.26394875511e+30 0.0 -119675.539226 -9782.17782603 62090.6646575 -9.18103835172e+18 1.97901679647e+19 9.49671607357e+18
1.15317246365e+31 0.0 -123063.943772 -2152.56339403 73038.5865515 -7.37432148968e+18 2.01814146617e+19 8.59811032564e+18
2.31414442412e+29 0.0 -120295.502002 -4206.85064382 71728.2543893 -7.93057622739e+18 2.04038644495e+19 8.77547982686e+18
3.77681347359e+29 0.0 -120245.475615 -788.332055254 80254.3593864 -7.26880508525e+18 2.05817196204e+19 8.09492488257e+18
5.05192621427e+29 0.0 -119832.435893 -7736.77681763 68910.6609115 -8.54318382558e+18 2.00528525322e+19 9.02244407288e+18
3.31456801988e+29 0.0 -119755.451269 -804.27601241 81930.8996148 -7.23179585842e+18 2.06891462249e+19 7.94148159647e+18
2.81751835115e+29 0.0 -118137.239982 -13554.668852 57213.4137817 -9.91258030782e+18 1.95981420244e+19 9.81401595176e+18
3.197742057e+29 0.0 -115976.785173 -14027.0603577 60604.1703038 -9.86301442683e+18 1.99645851606e+19 9.66339120083e+18
2.5902516712e+29 0.0 -120170.39098 -7856.42323633 64844.0269675 -8.62673212941e+18 1.99775579491e+19 9.26749709715e+18
2.52474065361e+29 0.0 -120921.717635 -310.896794839 77858.3543399 -7.18116130209e+18 2.05813490063e+19 8.27713059667e+18
3.16993174279e+29 0.0 -119795.070137 -9982.91031157 62209.0655578 -9.05660874925e+18 1.98341893473e+19 9.45222112829e+18
1.91580773958e+30 0.0 -121235.671444 -6033.09085183 69102.7938885 -8.23101798225e+18 2.00423302713e+19 8.96165623151e+18
8.27798031495e+29 0.0 -117278.494674 -12312.8986752 64241.3473656 -9.4708094237e+18 1.9935438515e+19 9.41615417026e+18
3.34916284303e+29 0.0 -117143.520434 -12634.4788295 61346.1317098 -9.58249867554e+18 1.9975223043e+19 9.57049916192e+18
2.21438964962e+30 0.0 -114681.405748 -16209.2913777 57744.0703289 -1.03746628916e+19 1.98135284715e+19 9.86537065768e+18
3.00658226901e+30 0.0 -124035.652403 -1843.80877357 71046.7263468 -7.20335433005e+18 2.01513549177e+19 8.67073192701e+18
2.44148705346e+29 0.0 -117815.29159 -10786.6435604 63701.6330996 -9.24737610953e+18 2.00143089156e+19 9.41793116013e+18
5.81384583192e+29 0.0 -119476.97681 -10487.7253578 62136.0068279 -9.16552118077e+18 1.98208278157e+19 9.44442903007e+18
7.27533981886e+29 0.0 -120884.794574 -10695.488546 57723.4440474 -9.1899923542e+18 1.96897786255e+19 9.64277680299e+18
3.67457122077e+29 0.0 -117541.910538 -13058.352852 58222.2986055 -9.76665957916e+18 1.97947809407e+19 9.76999502952e+18
2.08605196596e+30 0.0 -117219.283401 -11705.3518357 66339.1090445 -9.32156525594e+18 1.99854690183e+19 9.28290443136e+18
2.2991489397e+29 0.0 -119907.01541 -8799.35544929 62412.6633086 -8.95687780237e+18 1.99146116047e+19 9.44122061664e+18
2.97449654648e+29 0.0 -124763.642156 -4896.5940344 61286.3430318 -8.13083433044e+18 1.9651982234e+19 9.32478412138e+18
6.93776756428e+29 0.0 -118411.616179 -8742.34672487 66785.8014604 -8.78613426926e+18 2.01726545922e+19 9.20891343608e+18
3.89690522583e+29 0.0 -116914.495036 -3713.36227418 83367.6478675 -7.91405863686e+18 2.07660995905e+19 7.89284173855e+18
1.04303612082e+30 0.0 -119880.293857 -10961.2383164 60911.321558 -9.22423121133e+18 1.97357245964e+19 9.52116997229e+18
3.89185324628e+29 0.0 -127448.69827 1617.2516397 67168.4015569 -6.74245822296e+18 1.98781678674e+19 8.84157693338e+18
2.54338369522e+29 0.0 -120857.081805 -448.234869516 78922.4650115 -7.21271882531e+18 2.05325536607e+19 8.19459972848e+18
2.63455812751e+29 0.0 -118000.150371 -12310.670107 60420.034259 -9.5325058336e+18 1.98447014258e+19 9.61350045882e+18
3.59943743624e+29 0.0 -121325.529796 -6324.14279217 64678.7903963 -8.46343645047e+18 1.99656774257e+19 9.26053569125e+18
4.67813411518e+29 0.0 -114821.252307 -16207.5080333 58822.5460156 -1.0419043221e+19 1.97264915519e+19 9.84478997087e+18
2.50851396298e+29 0.0 -118298.324294 -15503.0733556 51883.8372937 -1.03249796708e+19 1.93536057613e+19 1.00624326533e+19
2.08041745228e+29 0.0 -120957.526022 -1005.26209287 79660.8019834 -7.26338528909e+18 2.04638711401e+19 8.13533388512e+18
3.5698069815e+29 0.0 -122051.905297 -9021.03155148 57935.7536354 -8.97993715774e+18 1.96224891764e+19 9.61875879877e+18
2.70267497167e+29 0.0 -114843.341972 -15606.1871766 59251.6860511 -1.03175396458e+19 1.9791641114e+19 9.82134677287e+18
2.36694179773e+29 0.0 -118326.411161 -14328.6634152 54851.2429762 -1.00600931093e+19 1.95049047083e+19 9.92205066232e+18
2.09625804102e+29 0.0 -117940.807585 -12502.5529379 59554.2363778 -9.54408667261e+18 1.9892742732e+19 9.64351930062e+18
1.35498525845e+31 0.0 -124066.365683 -5363.26660364 61237.2331471 -8.16799572162e+18 1.97609324832e+19 9.31267605519e+18
2.40469330408e+29 0.0 -118150.613905 -13100.5867952 59912.3954272 -9.66775804618e+18 1.97211723716e+19 9.64672560485e+18
6.75268509077e+29 0.0 -117594.412799 -6973.55194243 72115.158566 -8.54912040193e+18 2.03826340854e+19 8.86150807532e+18
3.90952839906e+29 0.0 -116625.600264 -14064.1214789 61127.7728424 -9.8582417382e+18 1.98234702578e+19 9.62886854504e+18
1.00439539405e+30 0.0 -122190.40954 406.274111126 80320.9106023 -7.01806157034e+18 2.03216345989e+19 8.06806917979e+18
2.38577616418e+29 0.0 -114306.689539 -13219.2077557 67866.2742973 -9.67175757835e+18 2.0275991256e+19 9.24031669811e+18
1.5565594856e+30 0.0 -122747.749971 276.664255463 76472.5027376 -7.02337706294e+18 2.03592646804e+19 8.34006927556e+18
2.07442914299e+29 0.0 -122058.728367 -5015.63261963 67128.862246 -8.13435948357e+18 1.99974630485e+19 9.08885281641e+18
2.38240590001e+29 0.0 -120898.026237 -9214.26475468 62250.051137 -9.00026256029e+18 1.9698562292e+19 9.4326088525e+18
2.20345304838e+29 0.0 -124191.377342 -1368.47451332 70469.3414699 -7.26493839417e+18 2.01047479782e+19 8.75197809915e+18
2.8066627386e+29 0.0 -118965.199212 -12115.7942873 60577.9196034 -9.45579493979e+18 1.97231115265e+19 9.57202905387e+18
2.6001223751e+29 0.0 -119377.399427 -9871.14458123 62637.8548195 -9.22884780618e+18 1.98108092459e+19 9.48238877211e+18
3.25834450763e+29 0.0 -118482.609737 -11424.0987451 63343.0427576 -9.33754657949e+18 1.98289717572e+19 9.43834993744e+18
3.3073472127e+29 0.0 -123324.20604 -1312.79181594 72231.1665824 -7.2420574821e+18 2.02556324278e+19 8.6237066461e+18
4.91081829963e+29 0.0 -121379.511537 -12166.7034535 50526.5874762 -9.6226571612e+18 1.94769534084e+19 9.96210690637e+18
2.6644879122e+29 0.0 -121916.393272 -7732.80456728 64008.9502435 -8.5898181614e+18 1.97964477797e+19 9.26421932862e+18
3.0109597623e+29 0.0 -122107.212761 -2475.31068997 74042.2243841 -7.48749982109e+18 2.02810761105e+19 8.54886224675e+18
2.8773721398e+29 0.0 -116637.964587 -13484.4508379 61764.1621461 -9.79458131379e+18 1.98518348376e+19 9.59718690124e+18
2.27412231341e+29 0.0 -120759.190268 -12003.8106945 55021.8426147 -9.57629422566e+18 1.94612752149e+19 9.8260666319e+18
2.30932393722e+29 0.0 -121866.659644 -11798.891207 52619.4185596 -9.53442761555e+18 1.93858234326e+19 9.87576731785e+18
4.43337844773e+29 0.0 -119035.971224 -2745.7123596 80779.5782353 -7.68379426501e+18 2.05410771217e+19 8.11892404212e+18
2.29947619467e+29 0.0 -120075.206416 -8850.73288244 61665.7575512 -8.96260144724e+18 1.98849763651e+19 9.48086461927e+18
3.84183455974e+29 0.0 -119640.160244 -6037.00791997 70964.4635218 -8.40298117973e+18 2.01569878538e+19 8.92318390047e+18
3.07436420761e+29 0.0 -120302.795763 -6276.67769451 68122.5634157 -8.4476984377e+18 2.0081531071e+19 9.0999419739e+18
4.87930122162e+29 0.0 -117940.994854 -7761.89954746 71347.3592773 -8.48903706212e+18 2.04005005638e+19 8.84318663148e+18
2.65007650221e+29 0.0 -121668.900419 -6525.54505103 63215.1486749 -8.5051903649e+18 1.99204534223e+19 9.31703202288e+18
1.92210355981e+30 0.0 -121230.783854 -4539.2671627 71203.9658479 -8.01515825227e+18 2.01079822655e+19 8.83668167208e+18
2.18141995429e+29 0.0 -124218.465683 -2618.24327437 68069.1877685 -7.39648120051e+18 2.00831004757e+19 8.88471781479e+18
2.30467899167e+29 0.0 -117772.941201 -8224.26401608 70184.7126984 -8.77629739753e+18 2.02174200855e+19 9.02903410336e+18
1.66421314987e+30 0.0 -121627.922075 -6152.48153187 62975.2355485 -8.48197308101e+18 1.99420810262e+19 9.34748135695e+18
1.22773415126e+30 0.0 -120846.743568 -1746.65106921 77126.8315427 -7.41632580101e+18 2.04661168561e+19 8.36227565098e+18
2.1325583833e+29 0.0 -122670.349201 -3430.30445238 70239.0450466 -7.8133912792e+18 2.00002539152e+19 8.86801297404e+18
4.83150556021e+29 0.0 -114039.168195 -16793.0035262 58196.3955376 -1.04320351223e+19 1.99044844302e+19 9.84548124757e+18
5.93405121022e+29 0.0 -120262.29812 -8197.75611106 66085.1399582 -8.78578562444e+18 1.98458117311e+19 9.25303143711e+18
2.65690237564e+29 0.0 -121756.755085 -6234.11825593 62252.0065394 -8.46551663675e+18 1.99713351317e+19 9.37488133767e+18
